trade_date,book,node_id,node_name,product,quantity_mw,avg_price,mark_price,unrealized_pnl,delta,gamma,theta
2024-05-26,ERCOT_SOUTH,LZ_NORTH,North Load Zone,CRR,-111.82,41.5932,43.6477,-229.73,-106.23,0.1118,-0.5591
2024-05-26,ERCOT_WEST,HB_SOUTH,South Hub,DA,101.34,85.7215,78.9381,-687.41,96.27,0.1013,-0.5067
2024-05-26,ERCOT_WEST,HB_SOUTH,South Hub,RT,229.07,36.5485,35.6406,-207.98,217.62,0.2291,-1.1454
2024-05-26,ERCOT_WEST,HB_SOUTH,South Hub,CRR,144.11,118.0696,127.2242,1319.29,136.91,0.1441,-0.7206
2024-05-26,ERCOT_WEST,BUS_SABINE,Sabine Bus,DA,209.32,35.0036,17.8449,-3591.57,198.85,0.2093,-1.0466
2024-05-26,ERCOT_WEST,BUS_SABINE,Sabine Bus,CRR,-88.55,62.6927,65.2739,-228.55,-84.12,0.0885,-0.4427
2024-05-26,ERCOT_WEST,LZ_WEST,West Load Zone,DA,-142.1,80.3166,66.5077,1962.26,-135.0,0.1421,-0.7105
2024-05-26,ERCOT_WEST,LZ_WEST,West Load Zone,CRR,72.61,76.3382,78.8688,183.75,68.98,0.0726,-0.3631
2024-05-26,ERCOT_WEST,LZ_NORTH,North Load Zone,RT,48.98,107.8449,112.7666,241.04,46.53,0.049,-0.2449
2024-05-26,ERCOT_WEST,LZ_NORTH,North Load Zone,CRR,-186.36,96.1915,97.4167,-228.33,-177.04,0.1864,-0.9318
2024-05-26,ERCOT_HUB,BUS_BRAZOS,Brazos Valley Bus,RT,-89.65,70.2637,72.4351,-194.67,-85.17,0.0897,-0.4483
2024-05-26,ERCOT_HUB,BUS_BRAZOS,Brazos Valley Bus,CRR,290.8,67.7378,74.8954,2081.44,276.26,0.2908,-1.454
2024-05-26,ERCOT_HUB,HB_HOUSTON,Houston Hub,DA,-179.41,108.6824,93.1612,2784.66,-170.44,0.1794,-0.8971
2024-05-26,ERCOT_HUB,HB_SOUTH,South Hub,DA,-64.62,90.3811,87.7733,168.53,-61.39,0.0646,-0.3231
2024-05-26,ERCOT_HUB,HB_SOUTH,South Hub,RT,227.3,60.8491,40.3919,-4649.95,215.94,0.2273,-1.1365
2024-05-26,ERCOT_HUB,HB_SOUTH,South Hub,CRR,58.8,30.5275,16.8256,-805.64,55.86,0.0588,-0.294
2024-05-26,ERCOT_HUB,LZ_NORTH,North Load Zone,RT,154.68,71.239,43.4542,-4297.7,146.94,0.1547,-0.7734
2024-05-26,ERCOT_CRR,LZ_SOUTH,South Load Zone,DA,-169.34,35.1567,26.1553,1524.3,-160.87,0.1693,-0.8467
2024-05-26,ERCOT_CRR,LZ_SOUTH,South Load Zone,RT,-248.52,90.4951,91.6439,-285.51,-236.09,0.2485,-1.2426
2024-05-26,ERCOT_CRR,LZ_HOUSTON,Houston Load Zone,DA,-71.11,61.9236,78.1265,-1152.21,-67.56,0.0711,-0.3556
2024-05-26,ERCOT_CRR,LZ_HOUSTON,Houston Load Zone,RT,112.07,41.2131,21.415,-2218.72,106.46,0.1121,-0.5603
2024-05-26,ERCOT_CRR,LZ_HOUSTON,Houston Load Zone,CRR,-12.84,55.0425,64.8212,-125.6,-12.2,0.0128,-0.0642
2024-05-26,ERCOT_CRR,HB_SOUTH,South Hub,DA,-115.96,36.161,17.5567,2157.38,-110.16,0.116,-0.5798
2024-05-26,ERCOT_CRR,HB_SOUTH,South Hub,CRR,-57.65,56.8003,74.1834,-1002.12,-54.77,0.0576,-0.2882
2024-05-26,ERCOT_CRR,HB_NORTH,North Hub,DA,-99.46,112.6446,93.7372,1880.44,-94.48,0.0995,-0.4973
2024-05-26,ERCOT_CRR,HB_NORTH,North Hub,CRR,-32.9,107.3523,117.1842,-323.5,-31.26,0.0329,-0.1645
2024-05-27,ERCOT_NORTH,LZ_SOUTH,South Load Zone,DA,193.75,103.6518,70.1922,-6482.75,184.06,0.1937,-0.9687
2024-05-27,ERCOT_NORTH,LZ_SOUTH,South Load Zone,RT,-278.38,43.5221,27.9632,4331.26,-264.46,0.2784,-1.3919
2024-05-27,ERCOT_NORTH,HB_WEST,West Hub,DA,63.66,82.2618,91.8246,608.78,60.48,0.0637,-0.3183
2024-05-27,ERCOT_NORTH,HB_WEST,West Hub,RT,-214.0,109.8861,102.675,1543.18,-203.3,0.214,-1.07
2024-05-27,ERCOT_NORTH,HB_WEST,West Hub,CRR,88.97,66.3753,59.5944,-603.31,84.52,0.089,-0.4449
2024-05-27,ERCOT_NORTH,HB_SOUTH,South Hub,DA,168.25,112.0388,85.1984,-4515.96,159.84,0.1683,-0.8413
2024-05-27,ERCOT_NORTH,HB_SOUTH,South Hub,CRR,119.92,52.6055,56.3217,445.66,113.93,0.1199,-0.5996
2024-05-27,ERCOT_SOUTH,LZ_SOUTH,South Load Zone,DA,-204.74,97.1592,94.9126,459.96,-194.5,0.2047,-1.0237
2024-05-27,ERCOT_SOUTH,LZ_SOUTH,South Load Zone,RT,-294.74,60.6597,71.3642,-3155.06,-280.0,0.2947,-1.4737
2024-05-27,ERCOT_SOUTH,LZ_SOUTH,South Load Zone,CRR,227.33,62.0127,47.1778,-3372.39,215.96,0.2273,-1.1366
2024-05-27,ERCOT_SOUTH,HB_WEST,West Hub,RT,52.29,103.8664,112.7742,465.8,49.68,0.0523,-0.2615
2024-05-27,ERCOT_SOUTH,HB_WEST,West Hub,CRR,-127.55,44.5266,44.1267,51.0,-121.17,0.1275,-0.6377
2024-05-27,ERCOT_SOUTH,LZ_NORTH,North Load Zone,RT,90.67,111.527,139.236,2512.24,86.13,0.0907,-0.4533
2024-05-27,ERCOT_SOUTH,LZ_NORTH,North Load Zone,CRR,-48.43,34.185,24.6129,463.55,-46.01,0.0484,-0.2421
2024-05-27,ERCOT_SOUTH,LZ_WEST,West Load Zone,DA,36.77,94.0283,61.0647,-1212.08,34.93,0.0368,-0.1839
2024-05-27,ERCOT_SOUTH,LZ_WEST,West Load Zone,CRR,219.1,88.9844,92.8516,847.31,208.15,0.2191,-1.0955
2024-05-27,ERCOT_WEST,LZ_SOUTH,South Load Zone,DA,-124.23,68.3906,83.2379,-1844.5,-118.02,0.1242,-0.6212
2024-05-27,ERCOT_WEST,LZ_SOUTH,South Load Zone,RT,-130.93,104.4933,89.1785,2005.24,-124.39,0.1309,-0.6547
2024-05-27,ERCOT_WEST,LZ_SOUTH,South Load Zone,CRR,6.73,84.6115,76.0909,-57.38,6.4,0.0067,-0.0337
2024-05-27,ERCOT_WEST,BUS_SABINE,Sabine Bus,DA,-125.71,33.7637,46.7428,-1631.62,-119.43,0.1257,-0.6286
2024-05-27,ERCOT_WEST,BUS_SABINE,Sabine Bus,RT,-150.33,55.467,50.341,770.56,-142.81,0.1503,-0.7516
2024-05-27,ERCOT_WEST,BUS_SABINE,Sabine Bus,CRR,-231.99,113.6771,112.9188,175.92,-220.39,0.232,-1.16
2024-05-27,ERCOT_WEST,HB_WEST,West Hub,DA,266.94,74.3219,45.1667,-7782.61,253.59,0.2669,-1.3347
2024-05-27,ERCOT_WEST,HB_WEST,West Hub,RT,-134.55,57.6937,53.2451,598.57,-127.82,0.1346,-0.6728
2024-05-27,ERCOT_WEST,HB_WEST,West Hub,CRR,-235.84,60.0665,80.6487,-4854.06,-224.05,0.2358,-1.1792
2024-05-27,ERCOT_WEST,BUS_BRAZOS,Brazos Valley Bus,DA,-222.35,115.1719,98.6802,3666.92,-211.23,0.2223,-1.1117
2024-05-27,ERCOT_WEST,BUS_BRAZOS,Brazos Valley Bus,CRR,207.13,32.4186,41.7004,1922.51,196.77,0.2071,-1.0356
2024-05-27,ERCOT_HUB,HB_NORTH,North Hub,DA,-16.75,83.0443,89.3713,-105.95,-15.91,0.0167,-0.0837
2024-05-27,ERCOT_HUB,HB_NORTH,North Hub,RT,-140.64,94.8451,100.9125,-853.3,-133.61,0.1406,-0.7032
2024-05-27,ERCOT_HUB,BUS_BRAZOS,Brazos Valley Bus,RT,231.5,48.1634,54.4317,1451.09,219.92,0.2315,-1.1575
2024-05-27,ERCOT_HUB,BUS_BRAZOS,Brazos Valley Bus,CRR,271.57,83.5554,74.8383,-2367.29,257.99,0.2716,-1.3578
2024-05-27,ERCOT_HUB,HB_HOUSTON,Houston Hub,RT,-283.31,93.2876,96.7696,-986.46,-269.14,0.2833,-1.4165
2024-05-27,ERCOT_HUB,LZ_WEST,West Load Zone,DA,-7.51,35.101,9.9979,188.54,-7.14,0.0075,-0.0376
2024-05-27,ERCOT_HUB,LZ_WEST,West Load Zone,RT,203.83,65.7768,56.6317,-1864.09,193.64,0.2038,-1.0192
2024-05-27,ERCOT_HUB,LZ_WEST,West Load Zone,CRR,156.81,94.9703,92.1194,-447.06,148.97,0.1568,-0.7841
2024-05-27,ERCOT_CRR,HB_WEST,West Hub,DA,252.35,53.2317,58.6056,1356.11,239.73,0.2524,-1.2618
2024-05-27,ERCOT_CRR,HB_WEST,West Hub,RT,205.06,61.8148,72.9837,2290.32,194.81,0.2051,-1.0253
2024-05-27,ERCOT_CRR,HB_WEST,West Hub,CRR,-107.79,74.267,62.8556,1230.05,-102.4,0.1078,-0.539
2024-05-27,ERCOT_CRR,LZ_HOUSTON,Houston Load Zone,RT,-221.73,104.8801,108.9021,-891.79,-210.64,0.2217,-1.1086
2024-05-27,ERCOT_CRR,HB_HOUSTON,Houston Hub,DA,280.29,96.091,112.2395,4526.28,266.28,0.2803,-1.4015
2024-05-27,ERCOT_CRR,HB_HOUSTON,Houston Hub,RT,185.86,57.8805,53.8565,-747.88,176.56,0.1859,-0.9293
2024-05-27,ERCOT_CRR,LZ_NORTH,North Load Zone,DA,-48.52,40.0933,61.3841,-1032.99,-46.09,0.0485,-0.2426
2024-05-27,ERCOT_CRR,LZ_NORTH,North Load Zone,CRR,30.42,47.2646,71.9201,749.99,28.9,0.0304,-0.1521
2024-05-28,ERCOT_NORTH,LZ_SOUTH,South Load Zone,RT,19.26,51.3182,57.1411,112.13,18.29,0.0193,-0.0963
2024-05-28,ERCOT_NORTH,LZ_NORTH,North Load Zone,DA,-154.55,40.996,67.2386,-4055.88,-146.83,0.1546,-0.7728
2024-05-28,ERCOT_NORTH,LZ_NORTH,North Load Zone,RT,-68.42,52.9811,101.8912,-3346.2,-64.99,0.0684,-0.3421
2024-05-28,ERCOT_NORTH,LZ_NORTH,North Load Zone,CRR,-221.21,71.7556,56.3374,3410.72,-210.15,0.2212,-1.1061
2024-05-28,ERCOT_NORTH,HB_WEST,West Hub,DA,203.46,75.192,89.275,2865.27,193.28,0.2035,-1.0173
2024-05-28,ERCOT_NORTH,HB_WEST,West Hub,RT,293.08,53.2641,49.8123,-1011.65,278.42,0.2931,-1.4654
2024-05-28,ERCOT_NORTH,BUS_BRAZOS,Brazos Valley Bus,RT,-104.38,82.7271,90.5175,-813.16,-99.16,0.1044,-0.5219
2024-05-28,ERCOT_SOUTH,LZ_HOUSTON,Houston Load Zone,DA,-91.81,54.3459,49.3282,460.66,-87.22,0.0918,-0.459
2024-05-28,ERCOT_SOUTH,LZ_HOUSTON,Houston Load Zone,CRR,4.37,54.025,37.5697,-71.96,4.15,0.0044,-0.0219
2024-05-28,ERCOT_SOUTH,LZ_NORTH,North Load Zone,DA,-138.45,52.6226,49.8066,389.86,-131.52,0.1384,-0.6922
2024-05-28,ERCOT_SOUTH,LZ_NORTH,North Load Zone,RT,26.63,70.4423,64.6875,-153.24,25.3,0.0266,-0.1331
2024-05-28,ERCOT_SOUTH,HB_HOUSTON,Houston Hub,DA,165.9,78.4795,62.2384,-2694.32,157.6,0.1659,-0.8295
2024-05-28,ERCOT_SOUTH,HB_HOUSTON,Houston Hub,RT,11.53,37.4182,35.7093,-19.71,10.95,0.0115,-0.0577
2024-05-28,ERCOT_SOUTH,HB_HOUSTON,Houston Hub,CRR,-253.08,46.7913,38.7474,2035.75,-240.43,0.2531,-1.2654
2024-05-28,ERCOT_SOUTH,HB_WEST,West Hub,CRR,294.52,65.2235,92.1004,7915.76,279.79,0.2945,-1.4726
2024-05-28,ERCOT_WEST,HB_NORTH,North Hub,DA,290.78,79.1806,48.7069,-8861.12,276.24,0.2908,-1.4539
2024-05-28,ERCOT_WEST,HB_NORTH,North Hub,RT,-202.62,50.9266,90.5527,-8028.93,-192.49,0.2026,-1.0131
2024-05-28,ERCOT_WEST,HB_NORTH,North Hub,CRR,-205.35,42.916,25.747,3525.6,-195.08,0.2053,-1.0267
2024-05-28,ERCOT_WEST,LZ_WEST,West Load Zone,DA,-243.83,76.492,73.8157,652.57,-231.64,0.2438,-1.2192
2024-05-28,ERCOT_WEST,LZ_WEST,West Load Zone,RT,-289.4,60.066,42.8545,4981.04,-274.93,0.2894,-1.447
2024-05-28,ERCOT_WEST,LZ_WEST,West Load Zone,CRR,4.64,89.3996,91.6992,10.68,4.41,0.0046,-0.0232
2024-05-28,ERCOT_WEST,HB_HOUSTON,Houston Hub,RT,-44.06,106.8848,113.6576,-298.44,-41.86,0.0441,-0.2203
2024-05-28,ERCOT_WEST,HB_HOUSTON,Houston Hub,CRR,209.29,95.6697,127.5627,6674.99,198.83,0.2093,-1.0465
2024-05-28,ERCOT_WEST,HB_WEST,West Hub,DA,6.11,86.4206,76.0782,-63.24,5.81,0.0061,-0.0306
2024-05-28,ERCOT_WEST,HB_WEST,West Hub,RT,134.6,103.4003,122.3203,2546.67,127.87,0.1346,-0.673
2024-05-28,ERCOT_WEST,HB_WEST,West Hub,CRR,-38.34,92.9495,83.9028,346.87,-36.43,0.0383,-0.1917
2024-05-28,ERCOT_HUB,BUS_SABINE,Sabine Bus,RT,-40.6,37.6299,47.5478,-402.68,-38.57,0.0406,-0.203
2024-05-28,ERCOT_HUB,BUS_SABINE,Sabine Bus,CRR,201.7,70.4745,67.6985,-559.93,191.61,0.2017,-1.0085
2024-05-28,ERCOT_HUB,LZ_HOUSTON,Houston Load Zone,DA,293.36,98.4402,125.3157,7884.24,278.69,0.2934,-1.4668
2024-05-28,ERCOT_HUB,LZ_HOUSTON,Houston Load Zone,CRR,295.82,90.3889,71.328,-5638.67,281.03,0.2958,-1.4791
2024-05-28,ERCOT_HUB,LZ_NORTH,North Load Zone,DA,194.52,49.8028,32.8428,-3299.14,184.8,0.1945,-0.9726
2024-05-28,ERCOT_HUB,LZ_NORTH,North Load Zone,CRR,280.12,111.5166,87.7009,-6671.34,266.12,0.2801,-1.4006
2024-05-28,ERCOT_HUB,LZ_WEST,West Load Zone,DA,-129.31,119.3535,110.8168,1103.88,-122.84,0.1293,-0.6465
2024-05-28,ERCOT_HUB,LZ_WEST,West Load Zone,RT,134.93,37.2443,32.7161,-611.02,128.19,0.1349,-0.6747
2024-05-28,ERCOT_HUB,LZ_WEST,West Load Zone,CRR,219.66,40.1698,50.6357,2298.91,208.68,0.2197,-1.0983
2024-05-28,ERCOT_CRR,BUS_SABINE,Sabine Bus,DA,180.46,65.2696,41.3497,-4316.49,171.43,0.1805,-0.9023
2024-05-28,ERCOT_CRR,BUS_SABINE,Sabine Bus,RT,154.75,108.1844,127.1239,2930.9,147.01,0.1548,-0.7738
2024-05-28,ERCOT_CRR,BUS_SABINE,Sabine Bus,CRR,-30.78,73.1958,85.7698,-387.07,-29.24,0.0308,-0.1539
2024-05-28,ERCOT_CRR,LZ_HOUSTON,Houston Load Zone,RT,-220.27,58.7102,51.5215,1583.47,-209.26,0.2203,-1.1014
2024-05-28,ERCOT_CRR,HB_NORTH,North Hub,DA,86.42,103.0271,104.3481,114.16,82.1,0.0864,-0.4321
2024-05-28,ERCOT_CRR,HB_NORTH,North Hub,RT,86.92,117.9532,87.4183,-2654.18,82.58,0.0869,-0.4346
2024-05-28,ERCOT_CRR,HB_NORTH,North Hub,CRR,239.22,30.5211,2.8393,-6621.95,227.26,0.2392,-1.1961
2024-05-28,ERCOT_CRR,LZ_WEST,West Load Zone,RT,295.87,37.8916,42.6738,1414.89,281.07,0.2959,-1.4793
2024-05-28,ERCOT_CRR,LZ_WEST,West Load Zone,CRR,-100.71,44.375,24.4935,2002.19,-95.67,0.1007,-0.5035
2024-05-29,ERCOT_NORTH,BUS_BRAZOS,Brazos Valley Bus,DA,286.97,105.5167,133.1577,7932.23,272.62,0.287,-1.4349
2024-05-29,ERCOT_NORTH,BUS_BRAZOS,Brazos Valley Bus,RT,227.02,64.0184,91.55,6250.14,215.67,0.227,-1.1351
2024-05-29,ERCOT_NORTH,BUS_BRAZOS,Brazos Valley Bus,CRR,-35.99,36.21,32.7652,123.97,-34.19,0.036,-0.1799
2024-05-29,ERCOT_NORTH,LZ_WEST,West Load Zone,DA,152.13,115.6498,119.0724,520.7,144.53,0.1521,-0.7607
2024-05-29,ERCOT_NORTH,LZ_WEST,West Load Zone,RT,-83.84,56.6687,82.8881,-2198.12,-79.64,0.0838,-0.4192
2024-05-29,ERCOT_NORTH,LZ_WEST,West Load Zone,CRR,295.37,110.5618,117.1206,1937.26,280.6,0.2954,-1.4768
2024-05-29,ERCOT_NORTH,HB_WEST,West Hub,RT,-117.57,62.9772,51.5629,1341.93,-111.69,0.1176,-0.5878
2024-05-29,ERCOT_NORTH,HB_WEST,West Hub,CRR,140.69,96.682,93.4659,-452.47,133.66,0.1407,-0.7035
2024-05-29,ERCOT_NORTH,LZ_NORTH,North Load Zone,DA,90.22,38.4871,39.2218,66.28,85.71,0.0902,-0.4511
2024-05-29,ERCOT_NORTH,LZ_NORTH,North Load Zone,RT,167.87,70.3546,67.6588,-452.53,159.47,0.1679,-0.8393
2024-05-29,ERCOT_NORTH,LZ_NORTH,North Load Zone,CRR,284.23,54.5726,64.7501,2892.71,270.02,0.2842,-1.4211
2024-05-29,ERCOT_SOUTH,HB_HOUSTON,Houston Hub,DA,1.8,75.4972,75.6544,0.28,1.71,0.0018,-0.009
2024-05-29,ERCOT_SOUTH,HB_HOUSTON,Houston Hub,RT,289.78,103.1596,129.296,7573.84,275.29,0.2898,-1.4489
2024-05-29,ERCOT_SOUTH,HB_HOUSTON,Houston Hub,CRR,-153.7,35.1753,35.0452,20.0,-146.01,0.1537,-0.7685
2024-05-29,ERCOT_SOUTH,BUS_BRAZOS,Brazos Valley Bus,DA,-252.48,87.573,66.0065,5445.21,-239.86,0.2525,-1.2624
2024-05-29,ERCOT_SOUTH,BUS_BRAZOS,Brazos Valley Bus,RT,101.75,64.2527,88.6287,2480.23,96.66,0.1017,-0.5087
2024-05-29,ERCOT_SOUTH,BUS_BRAZOS,Brazos Valley Bus,CRR,29.1,100.6464,96.2241,-128.71,27.65,0.0291,-0.1455
2024-05-29,ERCOT_SOUTH,BUS_SABINE,Sabine Bus,DA,-44.67,76.0928,60.5519,694.14,-42.43,0.0447,-0.2233
2024-05-29,ERCOT_SOUTH,BUS_SABINE,Sabine Bus,RT,-111.97,62.5841,73.6862,-1243.06,-106.37,0.112,-0.5598
2024-05-29,ERCOT_WEST,HB_SOUTH,South Hub,RT,269.35,71.3462,73.0353,454.96,255.88,0.2693,-1.3467
2024-05-29,ERCOT_WEST,HB_SOUTH,South Hub,CRR,88.17,71.7647,68.8759,-254.71,83.76,0.0882,-0.4409
2024-05-29,ERCOT_WEST,LZ_NORTH,North Load Zone,RT,76.14,80.1988,85.174,378.8,72.33,0.0761,-0.3807
2024-05-29,ERCOT_WEST,HB_NORTH,North Hub,RT,245.87,103.3709,81.1219,-5470.32,233.57,0.2459,-1.2293
2024-05-29,ERCOT_WEST,HB_WEST,West Hub,RT,215.94,42.8678,44.7541,407.34,205.14,0.2159,-1.0797
2024-05-29,ERCOT_HUB,BUS_SABINE,Sabine Bus,DA,23.34,116.8242,115.0939,-40.39,22.17,0.0233,-0.1167
2024-05-29,ERCOT_HUB,BUS_SABINE,Sabine Bus,CRR,-99.01,92.7939,90.2145,255.38,-94.06,0.099,-0.495
2024-05-29,ERCOT_HUB,HB_NORTH,North Hub,DA,19.56,89.6451,75.3897,-278.8,18.58,0.0196,-0.0978
2024-05-29,ERCOT_HUB,HB_NORTH,North Hub,CRR,186.31,68.6343,68.7953,30.0,177.0,0.1863,-0.9316
2024-05-29,ERCOT_HUB,LZ_WEST,West Load Zone,RT,-216.39,80.3888,84.8094,-956.57,-205.57,0.2164,-1.082
2024-05-29,ERCOT_HUB,LZ_WEST,West Load Zone,CRR,30.58,98.8459,102.4361,109.8,29.05,0.0306,-0.1529
2024-05-29,ERCOT_HUB,BUS_BRAZOS,Brazos Valley Bus,DA,-109.43,109.6427,96.2591,1464.51,-103.95,0.1094,-0.5471
2024-05-29,ERCOT_HUB,BUS_BRAZOS,Brazos Valley Bus,RT,28.56,109.8403,111.6561,51.86,27.13,0.0286,-0.1428
2024-05-29,ERCOT_CRR,HB_WEST,West Hub,DA,264.43,46.2218,31.991,-3763.04,251.21,0.2644,-1.3222
2024-05-29,ERCOT_CRR,HB_WEST,West Hub,RT,290.9,46.7222,36.5542,-2957.83,276.35,0.2909,-1.4545
2024-05-29,ERCOT_CRR,HB_WEST,West Hub,CRR,225.02,98.1204,104.5932,1456.48,213.77,0.225,-1.1251
2024-05-29,ERCOT_CRR,LZ_WEST,West Load Zone,DA,191.37,98.0441,89.3853,-1657.03,181.8,0.1914,-0.9568
2024-05-29,ERCOT_CRR,LZ_WEST,West Load Zone,RT,-270.6,37.6552,47.9704,-2791.35,-257.07,0.2706,-1.353
2024-05-29,ERCOT_CRR,LZ_WEST,West Load Zone,CRR,133.07,49.3704,64.7309,2044.08,126.42,0.1331,-0.6654
2024-05-29,ERCOT_CRR,HB_HOUSTON,Houston Hub,DA,82.6,62.8272,62.0474,-64.41,78.47,0.0826,-0.413
2024-05-29,ERCOT_CRR,HB_HOUSTON,Houston Hub,RT,-239.96,96.5718,102.3762,-1392.84,-227.96,0.24,-1.1998
2024-05-29,ERCOT_CRR,HB_HOUSTON,Houston Hub,CRR,187.03,43.4163,-2.7257,-8629.73,177.67,0.187,-0.9351
2024-05-29,ERCOT_CRR,HB_NORTH,North Hub,DA,167.08,44.8039,31.402,-2239.2,158.73,0.1671,-0.8354
2024-05-29,ERCOT_CRR,HB_NORTH,North Hub,RT,211.16,106.0211,104.9868,-218.39,200.6,0.2112,-1.0558
2024-05-29,ERCOT_CRR,HB_NORTH,North Hub,CRR,-143.59,70.5404,57.8026,1828.96,-136.41,0.1436,-0.7179
2024-05-30,ERCOT_NORTH,HB_WEST,West Hub,DA,270.25,72.0605,97.9462,6995.61,256.74,0.2702,-1.3512
2024-05-30,ERCOT_NORTH,HB_WEST,West Hub,CRR,148.06,81.5992,76.4747,-758.75,140.66,0.1481,-0.7403
2024-05-30,ERCOT_NORTH,HB_NORTH,North Hub,RT,111.08,73.2497,84.0182,1196.13,105.52,0.1111,-0.5554
2024-05-30,ERCOT_NORTH,HB_NORTH,North Hub,CRR,-39.18,112.9083,107.1494,225.63,-37.22,0.0392,-0.1959
2024-05-30,ERCOT_NORTH,LZ_NORTH,North Load Zone,DA,150.95,85.2009,92.0843,1039.04,143.4,0.1509,-0.7547
2024-05-30,ERCOT_NORTH,LZ_HOUSTON,Houston Load Zone,DA,-285.78,103.3672,95.9931,2107.38,-271.49,0.2858,-1.4289
2024-05-30,ERCOT_NORTH,LZ_HOUSTON,Houston Load Zone,RT,107.01,57.6095,54.2572,-358.72,101.66,0.107,-0.535
2024-05-30,ERCOT_SOUTH,LZ_SOUTH,South Load Zone,DA,143.24,103.6871,103.2957,-56.06,136.08,0.1432,-0.7162
2024-05-30,ERCOT_SOUTH,HB_SOUTH,South Hub,DA,-75.95,109.2781,107.6653,122.49,-72.15,0.0759,-0.3797
2024-05-30,ERCOT_SOUTH,HB_SOUTH,South Hub,RT,202.94,87.9484,98.9547,2233.62,192.79,0.2029,-1.0147
2024-05-30,ERCOT_SOUTH,HB_SOUTH,South Hub,CRR,63.97,73.4637,73.9628,31.93,60.77,0.064,-0.3199
2024-05-30,ERCOT_SOUTH,LZ_NORTH,North Load Zone,CRR,-88.06,63.1346,33.1272,2642.54,-83.66,0.0881,-0.4403
2024-05-30,ERCOT_SOUTH,HB_NORTH,North Hub,DA,202.24,100.6673,100.5679,-20.09,192.13,0.2022,-1.0112
2024-05-30,ERCOT_SOUTH,HB_NORTH,North Hub,RT,72.59,57.3562,63.9734,480.35,68.96,0.0726,-0.3629
2024-05-30,ERCOT_WEST,HB_NORTH,North Hub,RT,-225.31,43.0511,13.4314,6673.51,-214.04,0.2253,-1.1265
2024-05-30,ERCOT_WEST,HB_NORTH,North Hub,CRR,-118.36,100.7646,115.6383,-1760.43,-112.44,0.1184,-0.5918
2024-05-30,ERCOT_WEST,HB_SOUTH,South Hub,DA,55.75,33.0513,37.4973,247.86,52.96,0.0557,-0.2787
2024-05-30,ERCOT_WEST,HB_SOUTH,South Hub,RT,-106.16,31.2767,48.1253,-1788.64,-100.85,0.1062,-0.5308
2024-05-30,ERCOT_WEST,HB_SOUTH,South Hub,CRR,-107.14,112.1963,124.6117,-1330.15,-101.78,0.1071,-0.5357
2024-05-30,ERCOT_WEST,BUS_SABINE,Sabine Bus,DA,-192.25,118.7365,107.2349,2211.17,-182.64,0.1922,-0.9612
2024-05-30,ERCOT_WEST,BUS_SABINE,Sabine Bus,RT,12.02,67.925,36.1567,-381.81,11.42,0.012,-0.0601
2024-05-30,ERCOT_WEST,BUS_SABINE,Sabine Bus,CRR,267.36,100.3077,108.966,2314.9,253.99,0.2674,-1.3368
2024-05-30,ERCOT_WEST,LZ_WEST,West Load Zone,DA,-261.45,103.351,140.4396,-9696.77,-248.38,0.2614,-1.3072
2024-05-30,ERCOT_HUB,LZ_SOUTH,South Load Zone,DA,298.36,31.2682,12.8708,-5489.13,283.45,0.2984,-1.4918
2024-05-30,ERCOT_HUB,LZ_SOUTH,South Load Zone,RT,9.14,69.0099,63.1202,-53.81,8.68,0.0091,-0.0457
2024-05-30,ERCOT_HUB,HB_WEST,West Hub,CRR,129.53,43.5703,36.503,-915.4,123.05,0.1295,-0.6476
2024-05-30,ERCOT_HUB,HB_NORTH,North Hub,DA,276.67,61.8326,106.5456,12370.76,262.84,0.2767,-1.3834
2024-05-30,ERCOT_HUB,HB_NORTH,North Hub,RT,166.17,65.14,58.4736,-1107.76,157.86,0.1662,-0.8309
2024-05-30,ERCOT_HUB,HB_NORTH,North Hub,CRR,193.58,112.1082,117.8156,1104.87,183.91,0.1936,-0.9679
2024-05-30,ERCOT_HUB,LZ_HOUSTON,Houston Load Zone,DA,-296.35,79.4218,72.4074,2078.72,-281.53,0.2964,-1.4818
2024-05-30,ERCOT_HUB,LZ_HOUSTON,Houston Load Zone,RT,-270.12,80.9751,92.7492,-3180.46,-256.62,0.2701,-1.3506
2024-05-30,ERCOT_CRR,BUS_BRAZOS,Brazos Valley Bus,DA,248.52,90.2827,95.3008,1247.11,236.1,0.2485,-1.2426
2024-05-30,ERCOT_CRR,BUS_BRAZOS,Brazos Valley Bus,RT,-211.35,117.735,125.8786,-1721.14,-200.78,0.2114,-1.0568
2024-05-30,ERCOT_CRR,BUS_BRAZOS,Brazos Valley Bus,CRR,92.32,100.8432,105.7756,455.36,87.7,0.0923,-0.4616
2024-05-30,ERCOT_CRR,HB_HOUSTON,Houston Hub,RT,212.82,32.1548,-2.9004,-7460.6,202.18,0.2128,-1.0641
2024-05-30,ERCOT_CRR,HB_HOUSTON,Houston Hub,CRR,162.97,70.7262,100.3695,4831.09,154.83,0.163,-0.8149
2024-05-30,ERCOT_CRR,BUS_SABINE,Sabine Bus,RT,-14.5,75.5733,77.8938,-33.65,-13.78,0.0145,-0.0725
2024-05-30,ERCOT_CRR,BUS_SABINE,Sabine Bus,CRR,-39.53,109.969,99.1497,427.69,-37.55,0.0395,-0.1977
