date,constraint_id,shadow_price,flow_mw,limit_mw,cause
2025-03-31,CORYCELL_138KV,70.36836312854413,1744.9692944603041,2129.1415054748054,Outage
2025-03-31,LAMAR_345,96.7309440413139,1850.8545179471234,2227.9689255647477,Thermal Limit
2025-04-01,DCKT_NORTHSOUTH_345,49.14799978474306,1402.4151078590269,2212.0434529164368,Planned Maintenance
2025-04-01,CORYCELL_138KV,109.54492828967257,1280.5383768317733,2497.876034473664,Planned Maintenance
2025-04-01,LAMAR_345,100.29041567078238,1637.7957616858093,2218.504019448059,Thermal Limit
2025-04-02,DCKT_NORTHSOUTH_345,217.9675365775458,1324.3167036195587,2437.6340479910286,Outage
2025-04-02,CORYCELL_138KV,136.74206040200787,1572.571643767391,2530.1701861262272,Wind Curtailment
2025-04-02,LAMAR_345,29.239715146965167,1724.8517440762237,2715.6959080997995,Planned Maintenance
2025-04-03,DCKT_NORTHSOUTH_345,109.28803774099188,1767.296357879803,2271.519294081373,Thermal Limit
2025-04-03,CORYCELL_138KV,195.09281380234683,1092.4611479348669,2230.139055374484,Outage
2025-04-03,LAMAR_345,192.68735541478682,1457.1768391955957,2221.2776831931424,Thermal Limit
2025-04-04,DCKT_NORTHSOUTH_345,212.17007007353766,828.7894028475935,2352.3005166584576,Wind Curtailment
2025-04-04,CORYCELL_138KV,198.31732770491445,1717.4196433415332,2554.4268535229785,Thermal Limit
2025-04-04,LAMAR_345,51.14143881044287,943.8594489586285,2570.3036945038116,Outage
2025-04-05,DCKT_NORTHSOUTH_345,15.73190627107942,1802.4371755764384,2247.673330459637,Wind Curtailment
2025-04-05,CORYCELL_138KV,141.33180129340425,1267.8310456023119,2191.8634163025868,Thermal Limit
2025-04-05,LAMAR_345,159.0010952021897,992.3585194965249,2414.074553609999,Planned Maintenance
2025-04-06,DCKT_NORTHSOUTH_345,41.8984907502206,1715.187151559714,2198.833897369405,Wind Curtailment
2025-04-06,CORYCELL_138KV,49.20123633562832,1030.3293450884642,2669.044521464819,Wind Curtailment
2025-04-06,LAMAR_345,212.43069549468365,1253.5768747263223,2158.7170132396755,Thermal Limit
2025-04-07,DCKT_NORTHSOUTH_345,208.48581722277802,1451.9076256492976,2626.4653255258318,Planned Maintenance
2025-04-07,CORYCELL_138KV,47.17916748343399,1214.0344293183687,2129.853540862458,Outage
2025-04-07,LAMAR_345,65.63672287466889,1005.8830538456648,2664.888881196496,Thermal Limit
2025-04-08,DCKT_NORTHSOUTH_345,197.88330071449482,1267.0078654453453,2539.006172912883,Thermal Limit
2025-04-08,CORYCELL_138KV,104.17363277984049,965.8810261767105,2325.6611741008005,Thermal Limit
2025-04-08,LAMAR_345,178.60488830157107,1627.028781984564,2383.86294633523,Planned Maintenance
2025-04-09,DCKT_NORTHSOUTH_345,96.17713630565669,997.2307089666497,2571.532068390118,Planned Maintenance
2025-04-09,CORYCELL_138KV,165.9584976381595,1354.739916825946,2229.9397008009196,Thermal Limit
2025-04-09,LAMAR_345,96.34928962595123,1444.4349917491063,2723.224468362606,Wind Curtailment
2025-04-10,DCKT_NORTHSOUTH_345,199.33171445953525,1886.826980257107,2438.0209939343263,Wind Curtailment
2025-04-10,CORYCELL_138KV,81.74239920291957,889.9971072160366,2632.097646076266,Outage
2025-04-10,LAMAR_345,122.23921705879641,1870.023566271385,2454.687218042105,Wind Curtailment
2025-04-11,DCKT_NORTHSOUTH_345,121.95996108407817,1039.460310924073,2416.595459925478,Wind Curtailment
2025-04-11,CORYCELL_138KV,148.0186326165418,1767.076704335726,2428.730893650325,Thermal Limit
2025-04-11,LAMAR_345,77.87350913545075,904.0695423043264,2354.1872975414108,Thermal Limit
2025-04-12,DCKT_NORTHSOUTH_345,146.74540398932155,1937.0077338748315,2612.9279369693913,Planned Maintenance
2025-04-12,CORYCELL_138KV,43.91234300660831,1728.777665822159,2692.306710619096,Wind Curtailment
2025-04-12,LAMAR_345,198.19077227898683,872.3937642501536,2698.0776650143766,Thermal Limit
2025-04-13,DCKT_NORTHSOUTH_345,44.55556495003188,1046.227699946818,2184.801999753854,Outage
2025-04-13,CORYCELL_138KV,187.26046162956226,1430.8267420854186,2632.95753374544,Wind Curtailment
2025-04-13,LAMAR_345,157.09535422368054,1402.1078128114264,2239.9682337936943,Wind Curtailment
2025-04-14,DCKT_NORTHSOUTH_345,84.91874986608181,1523.659583399486,2108.524841517201,Thermal Limit
2025-04-14,CORYCELL_138KV,82.12381377533842,1333.0326787321426,2292.821324695473,Outage
2025-04-14,LAMAR_345,213.03924018685748,1644.288951665676,2305.0080187623707,Thermal Limit
2025-04-15,DCKT_NORTHSOUTH_345,54.97169175585609,1200.7584443082997,2666.8523378583996,Outage
2025-04-15,CORYCELL_138KV,163.2065469137716,1002.8448623020403,2619.677420669939,Outage
2025-04-15,LAMAR_345,52.65487155255635,838.8464077730106,2159.2791992016937,Thermal Limit
2025-04-16,DCKT_NORTHSOUTH_345,200.6064917272097,1173.4804547113602,2328.1729154514037,Wind Curtailment
2025-04-16,CORYCELL_138KV,167.0974960047928,1290.91065750225,2275.9098926761158,Planned Maintenance
2025-04-16,LAMAR_345,206.20446114535707,1557.9290220226646,2516.8186314502236,Wind Curtailment
2025-04-17,DCKT_NORTHSOUTH_345,195.2170810866699,1727.424798157645,2479.058381275978,Thermal Limit
2025-04-17,CORYCELL_138KV,127.64727114473439,1076.072221844489,2575.238963904045,Outage
2025-04-17,LAMAR_345,46.206967404015046,1367.1829604097156,2737.5108823894934,Outage
2025-04-18,DCKT_NORTHSOUTH_345,60.39920037816704,1068.7939530822985,2394.751490308869,Wind Curtailment
2025-04-18,CORYCELL_138KV,56.372664139763515,1893.8401510393471,2559.146807629634,Planned Maintenance
2025-04-18,LAMAR_345,60.231085758588456,1544.678770352899,2742.8467442173005,Thermal Limit
2025-04-19,DCKT_NORTHSOUTH_345,112.6648997415966,1579.5877608234036,2479.176409101387,Outage
2025-04-19,CORYCELL_138KV,192.89766226827945,1410.9077717604623,2315.796686035172,Thermal Limit
2025-04-19,LAMAR_345,19.73849403969423,1124.1042343098663,2382.0301080862696,Wind Curtailment
2025-04-20,DCKT_NORTHSOUTH_345,63.888483351807174,1030.4943630801251,2628.229559660547,Outage
2025-04-20,CORYCELL_138KV,137.34461112543067,1555.1423411954393,2604.0078106742008,Outage
2025-04-20,LAMAR_345,192.39131365784212,1859.9632627384497,2623.8907811805857,Outage
2025-04-21,DCKT_NORTHSOUTH_345,75.98347929890835,1044.827751576192,2620.30782319414,Thermal Limit
2025-04-21,CORYCELL_138KV,93.41806763329551,1457.5289845294637,2744.3212290829733,Planned Maintenance
2025-04-21,LAMAR_345,91.55220899147359,1408.7237175665468,2634.8036020876325,Outage
2025-04-22,DCKT_NORTHSOUTH_345,75.20720090063277,1537.9010608944222,2698.805960286139,Thermal Limit
2025-04-22,CORYCELL_138KV,158.24633863928238,1475.958434742632,2501.598155431216,Wind Curtailment
2025-04-22,LAMAR_345,149.4420181023852,1113.713797742048,2550.9199707192433,Thermal Limit
2025-04-23,DCKT_NORTHSOUTH_345,187.8713770520685,1595.1579454767036,2777.4036318134767,Wind Curtailment
2025-04-23,CORYCELL_138KV,203.10336293468748,1113.5587852717015,2709.2106131893283,Thermal Limit
2025-04-23,LAMAR_345,199.597538608897,1550.9427317347195,2644.1521684456393,Thermal Limit
2025-04-24,DCKT_NORTHSOUTH_345,125.73297176513663,1144.9233560608004,2579.8602496410713,Wind Curtailment
2025-04-24,CORYCELL_138KV,53.06797979702564,894.7861553080584,2350.9627664433074,Outage
2025-04-24,LAMAR_345,60.543220155486964,946.3068009345847,2483.6878946288243,Planned Maintenance
2025-04-25,DCKT_NORTHSOUTH_345,136.00202868449045,1759.2106845534186,2138.5897319310557,Wind Curtailment
2025-04-25,CORYCELL_138KV,203.2716279217763,939.5585502866414,2391.316724722929,Planned Maintenance
2025-04-25,LAMAR_345,123.73844429076426,1180.0902038423178,2178.3274924144866,Wind Curtailment
2025-04-26,DCKT_NORTHSOUTH_345,206.82435167718978,1130.7880141499925,2610.0476751380784,Thermal Limit
2025-04-26,CORYCELL_138KV,68.76125367338179,866.5386654892588,2724.6223459839207,Outage
2025-04-26,LAMAR_345,32.70108943978879,1489.4474633785017,2221.8580969824457,Outage
2025-04-27,DCKT_NORTHSOUTH_345,178.23953324723138,1718.6032915075675,2271.978368659893,Planned Maintenance
2025-04-27,CORYCELL_138KV,195.2736342976169,1941.1792549718907,2699.8866597873157,Wind Curtailment
2025-04-27,LAMAR_345,106.85665760023078,1876.4368977266915,2510.0825227790197,Wind Curtailment
2025-04-28,DCKT_NORTHSOUTH_345,36.00106462398275,856.7250284246978,2511.8162179776045,Wind Curtailment
2025-04-28,CORYCELL_138KV,23.677095378382564,1096.1350033373706,2494.0134552521,Wind Curtailment
2025-04-28,LAMAR_345,27.82437269714538,1273.9360007595214,2252.782532507655,Planned Maintenance
2025-04-29,DCKT_NORTHSOUTH_345,105.01846421454441,1806.2664994676502,2270.312110640292,Planned Maintenance
2025-04-29,CORYCELL_138KV,63.13707314240996,1214.0974951032654,2764.750180835138,Planned Maintenance
2025-04-29,LAMAR_345,109.6942634838854,1455.8591955054221,2606.4291064747613,Planned Maintenance
2025-04-30,DCKT_NORTHSOUTH_345,115.14034800621765,1558.5319471774365,2163.3041409457483,Wind Curtailment
2025-04-30,CORYCELL_138KV,108.90903467545222,1142.6525470567485,2256.0567901610284,Planned Maintenance
2025-04-30,LAMAR_345,142.08409343308216,1469.2316258457054,2538.9808648266135,Planned Maintenance
2025-05-01,DCKT_NORTHSOUTH_345,154.27777598149885,858.5183312058743,2298.425770846765,Thermal Limit
2025-05-01,CORYCELL_138KV,96.1688061368758,1352.2107766818926,2276.213559204629,Thermal Limit
2025-05-01,LAMAR_345,84.0915009944557,1235.316099333632,2241.643595102198,Planned Maintenance
2025-05-02,DCKT_NORTHSOUTH_345,90.52226330956057,1209.1177869881649,2230.0088044756562,Thermal Limit
2025-05-02,CORYCELL_138KV,29.38721366306273,1070.1268342077162,2529.3314072391663,Thermal Limit
2025-05-02,LAMAR_345,80.93430434340605,1740.3943714390775,2734.0941767171953,Thermal Limit
2025-05-03,DCKT_NORTHSOUTH_345,55.98209246618961,1814.211455242872,2352.7922991786913,Thermal Limit
2025-05-03,CORYCELL_138KV,74.62223527304141,1821.3477482874914,2185.0560209633204,Outage
2025-05-03,LAMAR_345,161.45140564505348,1255.5230314028443,2187.0095398798003,Wind Curtailment
2025-05-04,DCKT_NORTHSOUTH_345,217.65037910859903,1098.035492707375,2753.582793429052,Thermal Limit
2025-05-04,CORYCELL_138KV,204.3283582369039,913.1741364602419,2470.1148346825084,Wind Curtailment
2025-05-04,LAMAR_345,183.43318947812315,1573.2688196828276,2426.3998574744273,Wind Curtailment
2025-05-05,DCKT_NORTHSOUTH_345,166.12539867907068,1179.692929855419,2723.518870765075,Thermal Limit
2025-05-05,CORYCELL_138KV,208.71221808621715,1118.1662049623535,2454.979056144059,Wind Curtailment
2025-05-05,LAMAR_345,169.16857838969534,1227.1538380051056,2436.4192249940247,Outage
2025-05-06,DCKT_NORTHSOUTH_345,111.5457074451883,1437.932230313489,2748.6567735216577,Wind Curtailment
2025-05-06,CORYCELL_138KV,138.2791947719853,986.2140520593648,2432.121386067775,Wind Curtailment
2025-05-06,LAMAR_345,77.68591907352786,1905.5381814676066,2373.6727530418025,Wind Curtailment
2025-05-07,DCKT_NORTHSOUTH_345,15.678209246329427,1642.506208721645,2507.1634923766856,Thermal Limit
2025-05-07,CORYCELL_138KV,87.490643337991,853.803513075686,2784.062072073667,Thermal Limit
2025-05-07,LAMAR_345,97.99011957840581,1152.8059534525544,2774.6803298202403,Outage
2025-05-08,DCKT_NORTHSOUTH_345,165.2838923055979,857.8133027441845,2642.9209828154726,Wind Curtailment
2025-05-08,CORYCELL_138KV,191.14020332470227,1063.912579275669,2449.496601501202,Thermal Limit
2025-05-08,LAMAR_345,212.34421716323024,1129.5795233914093,2717.0231958588342,Planned Maintenance
2025-05-09,DCKT_NORTHSOUTH_345,87.11730943803212,1625.6766871249115,2393.568084865415,Planned Maintenance
2025-05-09,CORYCELL_138KV,211.2663719548479,1626.550833809219,2548.100131318232,Thermal Limit
2025-05-09,LAMAR_345,178.87403912218224,852.124104927004,2225.5987905450406,Planned Maintenance
2025-05-10,DCKT_NORTHSOUTH_345,21.323097435822604,1476.3467938633528,2562.9013527333327,Outage
2025-05-10,CORYCELL_138KV,137.02847364254444,1905.047225871422,2293.2741412198457,Thermal Limit
2025-05-10,LAMAR_345,89.9565689538942,1522.6198020924157,2640.2270871584265,Wind Curtailment
2025-05-11,DCKT_NORTHSOUTH_345,21.972297897258002,1904.629424607039,2389.828112919735,Outage
2025-05-11,CORYCELL_138KV,123.9581319871824,1237.6429845153098,2378.886849182667,Thermal Limit
2025-05-11,LAMAR_345,134.8875015817057,1328.7450348250459,2622.6043532133067,Outage
2025-05-12,DCKT_NORTHSOUTH_345,66.7073047404775,1369.8094887959273,2397.723047418916,Wind Curtailment
2025-05-12,CORYCELL_138KV,207.67534894637205,1862.5391589107674,2599.814950074753,Planned Maintenance
2025-05-12,LAMAR_345,140.14311861978916,1237.3232107772621,2698.5458923826072,Wind Curtailment
2025-05-13,DCKT_NORTHSOUTH_345,51.072548940961354,1930.9311696219884,2195.8150442753936,Wind Curtailment
2025-05-13,CORYCELL_138KV,162.8576561021839,1424.5949404149464,2435.3160971981315,Planned Maintenance
2025-05-13,LAMAR_345,117.323608495017,1050.8388309137197,2761.4380708859626,Outage
2025-05-14,DCKT_NORTHSOUTH_345,112.01297931118094,919.2412558867798,2668.527016005334,Thermal Limit
2025-05-14,CORYCELL_138KV,186.07931887073076,998.8036627310147,2781.5285861918132,Thermal Limit
2025-05-14,LAMAR_345,43.3268586839398,845.1751543586042,2702.2159197264527,Outage
2025-05-15,DCKT_NORTHSOUTH_345,115.65228132529509,1596.156791254722,2317.1538725433584,Thermal Limit
2025-05-15,CORYCELL_138KV,175.05642619633744,1394.4398070889229,2225.4068270409703,Thermal Limit
2025-05-15,LAMAR_345,150.37962996613803,1648.612476439503,2247.379263111408,Wind Curtailment
2025-05-16,DCKT_NORTHSOUTH_345,16.109799777769215,1699.6014399271094,2251.8249168260686,Wind Curtailment
2025-05-16,CORYCELL_138KV,176.42737138957662,1871.0676279269412,2153.0154763981404,Outage
2025-05-16,LAMAR_345,208.65774254133294,934.5480768421548,2734.7565650837378,Planned Maintenance
2025-05-17,DCKT_NORTHSOUTH_345,159.45711114256275,1014.0187307366698,2451.784012501712,Planned Maintenance
2025-05-17,CORYCELL_138KV,194.55968960338424,1430.5154697748112,2170.889838434259,Wind Curtailment
2025-05-17,LAMAR_345,88.96640238704049,948.9529598179583,2633.8491247623697,Planned Maintenance
2025-05-18,DCKT_NORTHSOUTH_345,86.87364488726205,906.6299854810004,2327.948512470924,Thermal Limit
2025-05-18,CORYCELL_138KV,80.77722866103407,1566.2882386743165,2149.7262554777135,Wind Curtailment
2025-05-18,LAMAR_345,165.66873252495543,1633.418243133831,2232.829590358523,Planned Maintenance
2025-05-19,DCKT_NORTHSOUTH_345,208.12352111418627,1769.910566828932,2560.284877614448,Planned Maintenance
2025-05-19,CORYCELL_138KV,196.50715811912562,1853.1086801423676,2655.804406918419,Thermal Limit
2025-05-19,LAMAR_345,45.7938496482424,1308.8743613527881,2277.5736973824182,Wind Curtailment
2025-05-20,DCKT_NORTHSOUTH_345,143.35208567182946,1926.8554889411735,2503.9407895775007,Planned Maintenance
2025-05-20,CORYCELL_138KV,219.1714473031022,843.5700416079732,2100.6107904688133,Planned Maintenance
2025-05-20,LAMAR_345,75.55052557640116,1800.646765319861,2294.8712294248253,Planned Maintenance
2025-05-21,DCKT_NORTHSOUTH_345,145.13088256805528,1169.6972367808974,2227.14367528907,Outage
2025-05-21,CORYCELL_138KV,200.85788519414126,1859.9716774472665,2153.5823572545623,Thermal Limit
2025-05-21,LAMAR_345,199.40736872271955,1055.995045076607,2438.726708887268,Outage
2025-05-22,DCKT_NORTHSOUTH_345,80.90243285645069,1652.142702615035,2541.710860382542,Planned Maintenance
2025-05-22,CORYCELL_138KV,34.25460756104681,1289.275292436001,2132.4634475597277,Wind Curtailment
2025-05-22,LAMAR_345,147.43183660953295,1238.6845660295767,2196.523825436759,Thermal Limit
2025-05-23,DCKT_NORTHSOUTH_345,209.1283371057433,868.3323689792333,2752.6038251330046,Wind Curtailment
2025-05-23,CORYCELL_138KV,119.1366642111213,1611.7984857250372,2256.1789902176743,Thermal Limit
2025-05-23,LAMAR_345,108.83001590018658,1001.6556743411204,2631.9914225878056,Outage
2025-05-24,DCKT_NORTHSOUTH_345,192.10942349594603,1332.442143419435,2623.4144964947113,Outage
2025-05-24,CORYCELL_138KV,102.04231921022044,962.5043312948308,2325.1077516633027,Planned Maintenance
2025-05-24,LAMAR_345,154.5903843882514,1495.1494908518032,2242.881829472639,Outage
2025-05-25,DCKT_NORTHSOUTH_345,94.67168333633867,1065.7204199273906,2270.7653875310084,Outage
2025-05-25,CORYCELL_138KV,92.31318603901755,1483.5560104559595,2496.1292768884987,Wind Curtailment
2025-05-25,LAMAR_345,53.500550895007095,1888.608147440055,2366.8113142939646,Planned Maintenance
2025-05-26,DCKT_NORTHSOUTH_345,33.13259241207577,1859.0562754410869,2446.895750764759,Wind Curtailment
2025-05-26,CORYCELL_138KV,196.457938562376,1030.5340129753479,2668.128738214584,Outage
2025-05-26,LAMAR_345,52.15006396839719,914.063450879359,2451.6074693574355,Outage
2025-05-27,DCKT_NORTHSOUTH_345,27.754772448164537,849.0602676859019,2796.660248016933,Planned Maintenance
2025-05-27,CORYCELL_138KV,134.37316233542404,1752.780312628075,2566.0836626722567,Planned Maintenance
2025-05-27,LAMAR_345,126.92933340317938,1086.703719598319,2245.0733606876447,Wind Curtailment
2025-05-28,DCKT_NORTHSOUTH_345,131.39012417770778,1126.5279690092493,2449.6631474862875,Outage
2025-05-28,CORYCELL_138KV,110.9615020606002,1060.1820701011954,2669.392405374565,Thermal Limit
2025-05-28,LAMAR_345,44.09695220471764,1766.0965485052564,2252.811074422652,Wind Curtailment
2025-05-29,DCKT_NORTHSOUTH_345,19.28754078541139,1925.7372947172476,2610.5954970504836,Thermal Limit
2025-05-29,CORYCELL_138KV,24.51485508100816,1668.4646485695407,2123.4143239336154,Wind Curtailment
2025-05-29,LAMAR_345,208.34516489624852,1747.1145395395688,2759.8436819799717,Outage
2025-05-30,DCKT_NORTHSOUTH_345,124.03012303886901,1513.5755295972385,2564.3532245901124,Outage
2025-05-30,CORYCELL_138KV,96.94279177407655,1408.0911446559503,2213.7992129411064,Wind Curtailment
2025-05-30,LAMAR_345,99.22052231214379,1629.8147055090922,2712.006289564877,Wind Curtailment
2025-05-31,DCKT_NORTHSOUTH_345,148.70004637927838,841.1273106271534,2157.2744766223072,Thermal Limit
2025-05-31,CORYCELL_138KV,92.21586940680726,870.6106044439063,2384.150274552355,Outage
2025-05-31,LAMAR_345,178.27410862930415,1590.3645118626112,2615.8645377196035,Planned Maintenance
2025-06-01,DCKT_NORTHSOUTH_345,68.28829804008241,1185.3304592751167,2756.184639154286,Thermal Limit
2025-06-01,CORYCELL_138KV,90.28812154371849,1362.1595099155159,2344.167186787459,Planned Maintenance
2025-06-01,LAMAR_345,206.67434721660388,1699.2914482088968,2681.3578616743803,Planned Maintenance
2025-06-02,DCKT_NORTHSOUTH_345,68.35815321058132,1463.7315946679742,2237.726580365689,Wind Curtailment
2025-06-02,CORYCELL_138KV,150.62510896242307,1726.0511558625165,2124.5772584153483,Wind Curtailment
2025-06-02,LAMAR_345,89.73629160525189,1282.0285284962401,2120.132688304784,Planned Maintenance
2025-06-03,DCKT_NORTHSOUTH_345,111.59540838057664,1130.5368559172764,2560.71934385008,Thermal Limit
2025-06-03,CORYCELL_138KV,24.263598639864846,1070.062445216449,2207.9451141549016,Wind Curtailment
2025-06-03,LAMAR_345,49.282947451396346,951.4330937341767,2135.227017272809,Outage
2025-06-04,DCKT_NORTHSOUTH_345,35.89212075251026,842.3160006150521,2783.7232680821417,Planned Maintenance
2025-06-04,CORYCELL_138KV,188.16660528485585,861.1213680359152,2269.408587830775,Wind Curtailment
2025-06-04,LAMAR_345,212.1467079356099,1111.6486512027363,2423.7881380856857,Thermal Limit
2025-06-05,DCKT_NORTHSOUTH_345,28.934795934157513,1120.1744834962556,2529.156797383942,Wind Curtailment
2025-06-05,CORYCELL_138KV,30.753382889820724,1239.0522083881924,2201.119225637018,Planned Maintenance
2025-06-05,LAMAR_345,128.1946331072447,1480.3599769254315,2350.0182024820447,Planned Maintenance
2025-06-06,DCKT_NORTHSOUTH_345,118.32715957900591,1673.1944654018698,2553.3947913379293,Wind Curtailment
2025-06-06,CORYCELL_138KV,148.3672872197866,1027.3607592675708,2547.833202232239,Outage
2025-06-06,LAMAR_345,166.04519627679227,1673.1354030888376,2689.440116115691,Outage
2025-06-07,DCKT_NORTHSOUTH_345,178.42999046633233,959.8379569600729,2406.195702928328,Thermal Limit
2025-06-07,CORYCELL_138KV,45.56209295023319,1936.9976637933541,2722.879337887069,Outage
2025-06-07,LAMAR_345,22.756324493684247,1127.7888505450055,2577.534914867664,Thermal Limit
2025-06-08,DCKT_NORTHSOUTH_345,197.27756889616737,1762.9352669097716,2493.47363643102,Outage
2025-06-08,CORYCELL_138KV,111.25588321132511,1019.0357020725263,2181.99577824229,Outage
2025-06-08,LAMAR_345,214.10508693680288,1893.2391975028452,2502.2927385000526,Planned Maintenance
2025-06-09,DCKT_NORTHSOUTH_345,124.21774446647898,1750.6208029940435,2516.270412464395,Wind Curtailment
2025-06-09,CORYCELL_138KV,119.55561197765144,1213.2976496290892,2631.1630680024455,Planned Maintenance
2025-06-09,LAMAR_345,142.71076857712544,1284.6924850090827,2603.3973472384655,Thermal Limit
2025-06-10,DCKT_NORTHSOUTH_345,49.879516216187646,804.4136925514225,2470.9861255421683,Outage
2025-06-10,CORYCELL_138KV,67.07830353292042,1089.1470809599107,2514.9804199727664,Wind Curtailment
2025-06-10,LAMAR_345,200.69032424336197,1132.6909243447442,2640.6398984243024,Thermal Limit
2025-06-11,DCKT_NORTHSOUTH_345,58.527188747711556,1320.6495038039177,2346.008183495761,Planned Maintenance
2025-06-11,CORYCELL_138KV,62.75902055658584,959.9072860944417,2194.479780920369,Outage
2025-06-11,LAMAR_345,119.54675334957288,1350.5819213405866,2712.009566351832,Outage
2025-06-12,DCKT_NORTHSOUTH_345,146.4360274790113,1568.7387582321398,2775.5131426546336,Wind Curtailment
2025-06-12,CORYCELL_138KV,15.185292656021964,1226.9746428648164,2400.5133871138664,Thermal Limit
2025-06-12,LAMAR_345,108.6401440711556,1067.0245669003548,2793.2168524943854,Wind Curtailment
2025-06-13,DCKT_NORTHSOUTH_345,96.79769073995199,1429.873959996979,2325.886440383591,Wind Curtailment
2025-06-13,CORYCELL_138KV,192.45193447136046,833.3544884043185,2146.601865863511,Thermal Limit
2025-06-13,LAMAR_345,187.1379807425081,1191.9630683929151,2500.721706832126,Planned Maintenance
2025-06-14,DCKT_NORTHSOUTH_345,200.71430766177056,1406.728779344216,2707.7404791828635,Thermal Limit
2025-06-14,CORYCELL_138KV,187.62037514982785,1186.219238628301,2532.2372727654756,Thermal Limit
2025-06-14,LAMAR_345,176.27582954972178,1197.246140012157,2106.599003770515,Wind Curtailment
2025-06-15,DCKT_NORTHSOUTH_345,191.09601696210706,1775.5411620327836,2108.28287699157,Wind Curtailment
2025-06-15,CORYCELL_138KV,50.835337508939006,1874.090555274439,2607.0457510050933,Thermal Limit
2025-06-15,LAMAR_345,84.87406379528484,1751.5015444509575,2691.7400969998916,Thermal Limit
2025-06-16,DCKT_NORTHSOUTH_345,155.1417566188386,913.6975675902626,2277.125696385978,Planned Maintenance
2025-06-16,CORYCELL_138KV,204.24184650640566,1133.2038110381457,2429.0917397338103,Outage
2025-06-16,LAMAR_345,151.71629703491115,1617.9885216954144,2772.763630341231,Wind Curtailment
2025-06-17,DCKT_NORTHSOUTH_345,57.629525404256825,1920.5517142530568,2422.4018585269278,Thermal Limit
2025-06-17,CORYCELL_138KV,208.656338083009,1078.6237807405928,2195.069869585609,Planned Maintenance
2025-06-17,LAMAR_345,170.87006980633186,1832.9420509526956,2738.157104670318,Wind Curtailment
2025-06-18,DCKT_NORTHSOUTH_345,161.89147001166046,1649.8672352375283,2446.6173684361024,Outage
2025-06-18,CORYCELL_138KV,171.31385654878164,1930.967921336462,2341.014859434213,Planned Maintenance
2025-06-18,LAMAR_345,150.12466162414947,907.6233040029942,2168.2029056842134,Outage
2025-06-19,DCKT_NORTHSOUTH_345,19.533079671034223,1253.957610421993,2420.787807953053,Thermal Limit
2025-06-19,CORYCELL_138KV,66.99174322606532,1349.8322526846755,2638.770938342433,Wind Curtailment
2025-06-19,LAMAR_345,211.09722719172865,1572.895019031265,2602.029040406657,Planned Maintenance
2025-06-20,DCKT_NORTHSOUTH_345,74.16387741843158,1552.0678417163983,2447.6113552167208,Thermal Limit
2025-06-20,CORYCELL_138KV,173.1834293201738,1842.2971464213654,2603.67474221831,Planned Maintenance
2025-06-20,LAMAR_345,102.0192139338716,1764.4740909765815,2345.532397866821,Planned Maintenance
2025-06-21,DCKT_NORTHSOUTH_345,201.04318174950222,863.6785692536066,2614.687741771137,Thermal Limit
2025-06-21,CORYCELL_138KV,129.3221561882243,1359.5211414613702,2160.013910775251,Wind Curtailment
2025-06-21,LAMAR_345,144.5366293551913,1268.1204147519645,2239.4638233904116,Thermal Limit
2025-06-22,DCKT_NORTHSOUTH_345,64.12315933792578,1946.716274504181,2714.406325493056,Wind Curtailment
2025-06-22,CORYCELL_138KV,26.792298320839038,1291.346923381165,2305.558784874981,Planned Maintenance
2025-06-22,LAMAR_345,170.0940401644169,1585.0120110030894,2244.158976127339,Planned Maintenance
2025-06-23,DCKT_NORTHSOUTH_345,28.86687434696139,1127.093848103974,2162.301811694602,Thermal Limit
2025-06-23,CORYCELL_138KV,162.96862922042033,1506.8232993049833,2375.068496077468,Planned Maintenance
2025-06-23,LAMAR_345,128.87603670217408,1037.6280519111983,2146.8874525065007,Planned Maintenance
2025-06-24,DCKT_NORTHSOUTH_345,183.10486115615535,1494.1476539970536,2447.8863219684654,Outage
2025-06-24,CORYCELL_138KV,57.18348334220718,1798.4187743761781,2743.4433158766383,Outage
2025-06-24,LAMAR_345,126.01357249638279,822.1234601627701,2650.994041636572,Outage
2025-06-25,DCKT_NORTHSOUTH_345,140.9051344068832,1380.274370970248,2128.471638764811,Wind Curtailment
2025-06-25,CORYCELL_138KV,30.231047631997093,1929.7262180098576,2309.8307148734516,Outage
2025-06-25,LAMAR_345,166.48284019443344,983.1519008155681,2231.3509980775902,Thermal Limit
2025-06-26,DCKT_NORTHSOUTH_345,94.75103421896823,1010.9241772562217,2146.8578986075263,Outage
2025-06-26,CORYCELL_138KV,41.427388322731545,1341.4472792667743,2176.048383585761,Wind Curtailment
2025-06-26,LAMAR_345,94.34831132455429,1801.6421573759458,2735.701060794029,Outage
2025-06-27,DCKT_NORTHSOUTH_345,35.15180457191111,1447.1735508526815,2317.058250544658,Thermal Limit
2025-06-27,CORYCELL_138KV,197.03915397268054,1385.0149412561718,2374.556713360017,Outage
2025-06-27,LAMAR_345,108.6357796467067,899.7706179703143,2439.9906078251875,Outage
2025-06-28,DCKT_NORTHSOUTH_345,43.295752721029615,1906.2839167608831,2621.4503687034003,Planned Maintenance
2025-06-28,CORYCELL_138KV,66.67961393419084,1199.183321201654,2658.8593318599073,Outage
2025-06-28,LAMAR_345,163.5530661900803,1089.5782249696972,2774.610680010352,Outage
2025-06-29,DCKT_NORTHSOUTH_345,176.1480742709076,1273.5055364545094,2247.474649429883,Planned Maintenance
