datetime,forecasted_load_mw,actual_load_mw
2025-02-09 04:00:00,48509.508019315945,53057.448601364486
2025-02-09 05:00:00,33146.81609154651,43286.88933722778
2025-02-09 06:00:00,40605.30659913563,49231.346173231985
2025-02-09 07:00:00,45916.642599274564,30036.927690393848
2025-02-09 08:00:00,37157.6786007264,44711.963934264364
2025-02-09 09:00:00,51526.64602874736,50808.08117732367
2025-02-09 10:00:00,35871.64682986983,40338.886179131456
2025-02-09 11:00:00,45496.67070414761,54981.69673313116
2025-02-09 12:00:00,44752.852766148164,37471.9631849765
2025-02-09 13:00:00,55168.44024965126,51107.96777470753
2025-02-09 14:00:00,45353.73212281527,47195.69088830698
2025-02-09 15:00:00,53896.42478548164,57776.59869572683
2025-02-09 16:00:00,50402.51125880731,43765.738671934996
2025-02-09 17:00:00,37952.16959433287,46979.2370319123
2025-02-09 18:00:00,64795.63350064756,59796.719763072964
2025-02-09 19:00:00,55787.79059777467,59912.7449927431
2025-02-09 20:00:00,39484.046598265755,32322.125661507005
2025-02-09 21:00:00,38640.67204475927,35945.56548000038
2025-02-09 22:00:00,56855.41591026691,60423.52877351345
2025-02-09 23:00:00,54322.391219665304,58408.23466789532
2025-02-10 00:00:00,52536.906521821234,55398.97023334311
2025-02-10 01:00:00,39412.50203342096,47599.10349331259
2025-02-10 02:00:00,42238.6435810641,48300.70311863833
2025-02-10 03:00:00,57605.59449306594,36037.78604012052
2025-02-10 04:00:00,51875.89924986736,44815.34530329736
2025-02-10 05:00:00,41265.378939813185,56100.7879246846
2025-02-10 06:00:00,58315.32350820134,47531.612258563604
2025-02-10 07:00:00,63161.44761159872,56348.26020720479
2025-02-10 08:00:00,43382.54966844748,57450.212270154094
2025-02-10 09:00:00,41828.69922600936,56649.23423578997
2025-02-10 10:00:00,59218.02339553281,52336.67853915807
2025-02-10 11:00:00,60333.86866650988,46209.56123754686
2025-02-10 12:00:00,60170.51613910092,50517.25694505751
2025-02-10 13:00:00,50483.80212884886,40092.69102937549
2025-02-10 14:00:00,43285.72234897783,34674.344996687476
2025-02-10 15:00:00,54637.47301560237,50203.98649892167
2025-02-10 16:00:00,44748.727470536214,43445.59735385081
2025-02-10 17:00:00,44274.79548291008,42661.338413740115
2025-02-10 18:00:00,48838.58636032894,47118.50154195829
2025-02-10 19:00:00,47590.41419208354,55968.8612814306
2025-02-10 20:00:00,43360.47368618295,58432.19039791828
2025-02-10 21:00:00,38919.50408673219,40571.60780444006
2025-02-10 22:00:00,45826.20728193468,65188.93397412141
2025-02-10 23:00:00,42403.0209530085,51962.548436814715
2025-02-11 00:00:00,36604.95486752677,53194.570516163476
2025-02-11 01:00:00,48902.336988649215,40155.629184918536
2025-02-11 02:00:00,49108.25402300224,48074.451892991056
2025-02-11 03:00:00,53548.71240626137,47657.35106840361
2025-02-11 04:00:00,48816.84141204956,33574.63319576451
2025-02-11 05:00:00,47160.18400428639,48168.99796106944
2025-02-11 06:00:00,53458.40677632776,55299.93826351021
2025-02-11 07:00:00,48846.05804470776,44004.7327008043
2025-02-11 08:00:00,49948.79613923387,42098.86939789955
2025-02-11 09:00:00,52082.6966818037,57533.48914751478
2025-02-11 10:00:00,43115.34841572284,50178.412954449384
2025-02-11 11:00:00,55355.45083505681,47945.69365965696
2025-02-11 12:00:00,47958.92713011753,49918.63140183756
2025-02-11 13:00:00,46807.80905802827,53364.36747280391
2025-02-11 14:00:00,55259.43918649534,55905.87203283719
2025-02-11 15:00:00,43852.367697779075,57012.72829315459
2025-02-11 16:00:00,44476.146674074356,52148.52964569487
2025-02-11 17:00:00,51632.579006933185,59527.65949961264
2025-02-11 18:00:00,49428.13291118661,33016.57680850234
2025-02-11 19:00:00,74321.04574928455,57796.62615336386
2025-02-11 20:00:00,56021.35601598843,46772.79396004387
2025-02-11 21:00:00,28858.075337486385,38686.901673757835
2025-02-11 22:00:00,50245.59299289084,57472.56709349777
2025-02-11 23:00:00,33251.217836068194,48912.6323935583
2025-02-12 00:00:00,44680.63124297697,56474.50805826037
2025-02-12 01:00:00,49408.24370110738,46451.30775030455
2025-02-12 02:00:00,44314.24351700259,51623.35716420221
2025-02-12 03:00:00,30469.905607346085,47218.26802440344
2025-02-12 04:00:00,48474.19239065102,48763.066629259985
2025-02-12 05:00:00,43499.30884819034,43712.05029483682
2025-02-12 06:00:00,53133.48062161624,38488.04454476624
2025-02-12 07:00:00,32824.94259895271,39811.619764333525
2025-02-12 08:00:00,42180.840221740444,50492.807734215254
2025-02-12 09:00:00,54517.09704509369,43876.48475719633
2025-02-12 10:00:00,30160.754478766743,53165.43456944819
2025-02-12 11:00:00,51811.03060566653,47383.636168321726
2025-02-12 12:00:00,41766.47624884726,44500.518913815096
2025-02-12 13:00:00,46128.924590323084,63376.545002867635
2025-02-12 14:00:00,38847.17529495674,43333.7073427086
2025-02-12 15:00:00,45486.963374501705,50015.34431999668
2025-02-12 16:00:00,39630.53224286331,63293.69189863793
2025-02-12 17:00:00,38199.89082322827,56436.71444162529
2025-02-12 18:00:00,54470.23824383594,51187.62223033869
2025-02-12 19:00:00,46922.95493082306,42697.87539806725
2025-02-12 20:00:00,49932.1736901856,31208.12789178114
2025-02-12 21:00:00,48533.46548691784,26448.981191495113
2025-02-12 22:00:00,58295.30945343113,45210.66448508296
2025-02-12 23:00:00,51055.043636889335,63151.84522956644
2025-02-13 00:00:00,52125.44484932051,41959.14435660833
2025-02-13 01:00:00,53767.7887096631,39885.93388348601
2025-02-13 02:00:00,41129.64603002019,46471.629250715836
2025-02-13 03:00:00,62221.549486287186,49626.945747815706
2025-02-13 04:00:00,37325.89706563723,50874.77486034689
2025-02-13 05:00:00,50344.60199797103,58346.09533606639
2025-02-13 06:00:00,50300.23708704811,41057.944990406504
2025-02-13 07:00:00,67025.27898459605,59306.127370232105
2025-02-13 08:00:00,51209.133971442505,54035.62432119045
2025-02-13 09:00:00,41827.326759991905,43460.87154879092
2025-02-13 10:00:00,42921.427163617016,40714.33989866256
2025-02-13 11:00:00,44425.97038846755,37244.70606409939
2025-02-13 12:00:00,48871.5298805823,58406.166167947595
2025-02-13 13:00:00,49494.983387945584,45878.98868298445
2025-02-13 14:00:00,51188.16482475105,45851.657220150366
2025-02-13 15:00:00,48211.377992809474,50568.32294934507
2025-02-13 16:00:00,52235.79319139952,39059.830015430176
2025-02-13 17:00:00,38866.068671420806,61424.22565653942
2025-02-13 18:00:00,35140.075904870355,51301.81498417437
2025-02-13 19:00:00,56816.4785101281,51062.30928206722
2025-02-13 20:00:00,35271.391006396385,47699.40221840436
2025-02-13 21:00:00,47296.754275026346,36840.50115673563
2025-02-13 22:00:00,41494.176153588385,57506.88215864815
2025-02-13 23:00:00,62093.53489117471,67791.2348474993
2025-02-14 00:00:00,63081.174822567846,41277.57572243998
2025-02-14 01:00:00,48104.08089833004,40619.79725281413
2025-02-14 02:00:00,45519.088073163875,41259.75807048214
2025-02-14 03:00:00,45982.96688826632,42286.95650036732
2025-02-14 04:00:00,49546.07076449212,60918.044264671305
2025-02-14 05:00:00,54842.13697925363,39870.075231519855
2025-02-14 06:00:00,74942.72931105462,68539.77872018538
2025-02-14 07:00:00,39529.770354022956,64411.91271149095
2025-02-14 08:00:00,49935.90078084053,55360.91035337388
2025-02-14 09:00:00,46762.53339819575,53583.421016962944
2025-02-14 10:00:00,43835.63569431064,55998.00881636971
2025-02-14 11:00:00,44520.38064412466,43949.70846434365
2025-02-14 12:00:00,47113.11475838755,38806.12876949708
2025-02-14 13:00:00,49573.268234766016,49632.939283838896
2025-02-14 14:00:00,51004.05537667257,37075.90040943011
2025-02-14 15:00:00,51995.86418982342,42289.80904968003
2025-02-14 16:00:00,36774.03622406753,55191.95786918875
2025-02-14 17:00:00,42612.57121322786,52093.56366095844
2025-02-14 18:00:00,52339.09245537065,60544.77800495753
2025-02-14 19:00:00,59514.246338184596,46117.37489974674
2025-02-14 20:00:00,51816.3809128068,63625.93556280458
2025-02-14 21:00:00,45598.55455226795,42971.66704659062
2025-02-14 22:00:00,51785.640305197914,56324.24629556806
2025-02-14 23:00:00,50043.98887860448,49984.08595675249
2025-02-15 00:00:00,39616.55857602305,57965.92604416711
2025-02-15 01:00:00,46590.06814625731,42375.98868285843
2025-02-15 02:00:00,49376.96710122953,56117.936981636136
2025-02-15 03:00:00,53757.27767423973,52635.55120420139
2025-02-15 04:00:00,59374.197386559004,41330.53455592787
2025-02-15 05:00:00,62315.971940701296,67842.02239434165
2025-02-15 06:00:00,34629.27528364681,47594.03079624271
2025-02-15 07:00:00,46493.10117174885,55876.6070458519
2025-02-15 08:00:00,59966.64538985904,53922.79959107992
2025-02-15 09:00:00,54186.9888224011,38265.146946452114
2025-02-15 10:00:00,54576.782363788145,57016.67277152429
2025-02-15 11:00:00,42169.47997498803,38564.093780789626
2025-02-15 12:00:00,42483.09638079537,45135.74004506079
2025-02-15 13:00:00,53271.394972659706,51580.50776188591
2025-02-15 14:00:00,44172.86723269505,49145.275816740264
2025-02-15 15:00:00,38918.0400225044,54028.2075164262
2025-02-15 16:00:00,48814.568099968026,28894.090502498017
2025-02-15 17:00:00,46454.44527479341,36591.963549014865
2025-02-15 18:00:00,54949.95160898954,54467.75345966883
2025-02-15 19:00:00,51289.8760776868,47276.66832960694
2025-02-15 20:00:00,63475.34979704341,51790.99076143926
2025-02-15 21:00:00,40083.183319853466,52407.57326339276
2025-02-15 22:00:00,48347.46796639499,40419.59344326096
2025-02-15 23:00:00,52525.62912353061,37763.00495596565
2025-02-16 00:00:00,52226.326167418294,55400.49472656788
2025-02-16 01:00:00,50052.74814329192,42840.63423555525
2025-02-16 02:00:00,34061.95353539264,50793.02162578126
2025-02-16 03:00:00,32300.828517126094,47986.61409933595
2025-02-16 04:00:00,39401.08346154705,39373.61852071271
2025-02-16 05:00:00,51971.561768048516,44750.005677834
2025-02-16 06:00:00,32806.37292448436,57669.00310942539
2025-02-16 07:00:00,53286.76904558714,50629.23981798782
2025-02-16 08:00:00,45576.66365908215,46236.43390441533
2025-02-16 09:00:00,45312.43432201891,52502.66413691016
2025-02-16 10:00:00,63542.485307454575,60820.70574042173
2025-02-16 11:00:00,62304.57828304353,48952.65989375981
2025-02-16 12:00:00,42611.451649318886,67144.92130809076
2025-02-16 13:00:00,54199.45431813955,51920.330797228504
2025-02-16 14:00:00,48306.32955684444,46650.40069769919
2025-02-16 15:00:00,54843.73954642046,52321.50418085989
2025-02-16 16:00:00,44869.99069370169,68415.25219857084
2025-02-16 17:00:00,37322.55093450336,60851.188499875294
2025-02-16 18:00:00,47665.055526231416,37140.600804128015
2025-02-16 19:00:00,54491.73103526898,36387.26932924989
2025-02-16 20:00:00,46893.63940600426,46749.88072679559
2025-02-16 21:00:00,54601.02875241192,67913.56535414916
2025-02-16 22:00:00,58188.86173423601,50494.22327890491
2025-02-16 23:00:00,57429.61162689006,43006.07576726407
2025-02-17 00:00:00,51760.915651045034,66405.61857095629
2025-02-17 01:00:00,37448.638954980925,57612.75423910409
2025-02-17 02:00:00,32208.599390727275,46356.11001880126
2025-02-17 03:00:00,52712.6345341129,43883.18357451085
2025-02-17 04:00:00,54252.39020739053,57440.55285181195
2025-02-17 05:00:00,48081.902577810004,40764.154961940774
2025-02-17 06:00:00,50104.82238449626,44589.537568884465
2025-02-17 07:00:00,47240.812319096935,50025.168654607325
2025-02-17 08:00:00,48551.4839711659,44695.12991581508
2025-02-17 09:00:00,51050.93904259973,41145.14131930546
2025-02-17 10:00:00,55233.14725917277,51956.28363528564
2025-02-17 11:00:00,48897.0648716925,50143.48417890562
2025-02-17 12:00:00,48145.43402682777,50818.920295868964
2025-02-17 13:00:00,46847.70680209378,31768.17183667378
2025-02-17 14:00:00,49852.93986158643,58207.76993890568
2025-02-17 15:00:00,31980.16011140227,32513.521658905163
2025-02-17 16:00:00,55307.68900187538,51298.05230213346
2025-02-17 17:00:00,46469.647322357305,68072.68661570261
2025-02-17 18:00:00,41732.580517470255,56394.061970430135
2025-02-17 19:00:00,59016.828049165764,46193.250535034495
2025-02-17 20:00:00,45805.973572107505,44305.69437859233
2025-02-17 21:00:00,39625.815722013576,47706.09736536752
2025-02-17 22:00:00,53937.32272965276,58471.47028381836
2025-02-17 23:00:00,44182.09021962253,53825.49179286137
2025-02-18 00:00:00,44996.5757060404,48892.41935885925
2025-02-18 01:00:00,54858.23950211551,57399.192103439185
2025-02-18 02:00:00,55877.56506802888,37599.357088675395
2025-02-18 03:00:00,37231.73870076855,43592.60212046207
2025-02-18 04:00:00,47358.408380273584,44337.27924314527
2025-02-18 05:00:00,36405.78104471014,58096.45853424461
2025-02-18 06:00:00,44557.78051605358,50853.62682475227
2025-02-18 07:00:00,41676.80437207872,69593.16692147194
2025-02-18 08:00:00,56420.40997320191,55614.86194777728
2025-02-18 09:00:00,39250.440622435424,42644.46009729091
2025-02-18 10:00:00,52357.159553157064,56770.66037867281
2025-02-18 11:00:00,45619.36924920196,42690.23405658828
2025-02-18 12:00:00,35227.25772755215,45003.76950453689
2025-02-18 13:00:00,41402.667361678206,47826.973537470556
2025-02-18 14:00:00,37613.68478391309,51312.76968268999
2025-02-18 15:00:00,41448.50120835636,50383.94690894827
2025-02-18 16:00:00,39930.7146969448,50356.97509443494
2025-02-18 17:00:00,45359.594975329244,40216.47190024084
2025-02-18 18:00:00,55667.84388948036,48472.79272519819
2025-02-18 19:00:00,41187.25870644378,51151.21321918105
2025-02-18 20:00:00,38940.65559656219,55845.41933343103
2025-02-18 21:00:00,43164.25397113805,44535.647932692606
2025-02-18 22:00:00,45582.71386442458,25116.33603130158
2025-02-18 23:00:00,41772.838008662264,58032.09886392262
2025-02-19 00:00:00,37640.423707902984,53328.094790316005
2025-02-19 01:00:00,54022.240491599456,37172.680774529355
2025-02-19 02:00:00,52612.87448651672,35952.13471298682
2025-02-19 03:00:00,47209.21879575308,54125.00904816448
2025-02-19 04:00:00,60068.68255529225,45929.36604892039
2025-02-19 05:00:00,67786.41275991264,36424.302596106514
2025-02-19 06:00:00,58620.03569465662,39453.58387940452
2025-02-19 07:00:00,31173.72234445632,47302.6065363412
2025-02-19 08:00:00,50493.81028285482,42054.989312551166
2025-02-19 09:00:00,41729.66570638379,44250.58623213149
2025-02-19 10:00:00,45136.11856508256,49154.547713202526
2025-02-19 11:00:00,35185.33849276563,57390.90971582927
2025-02-19 12:00:00,50101.35518421817,53397.29766532972
2025-02-19 13:00:00,61850.90179009838,50412.885111873155
2025-02-19 14:00:00,47479.45558614984,60519.04651432777
2025-02-19 15:00:00,56126.592074254804,40514.91619222935
2025-02-19 16:00:00,50751.513596452176,47996.7158801354
2025-02-19 17:00:00,54104.91032289599,43373.28517572605
2025-02-19 18:00:00,29843.556242098635,47372.91043199993
2025-02-19 19:00:00,51452.8691519037,48115.41870421387
2025-02-19 20:00:00,54787.85395011241,43052.89072164357
2025-02-19 21:00:00,61628.37371431221,45320.21200367353
2025-02-19 22:00:00,36482.925398961896,54210.95062186103
2025-02-19 23:00:00,61128.625726171085,47570.4166063619
2025-02-20 00:00:00,45357.575865331935,23839.531709870993
2025-02-20 01:00:00,49510.47679319044,54427.60501640408
2025-02-20 02:00:00,55550.71969536916,53131.86158436821
2025-02-20 03:00:00,55400.1265976922,37658.32761981017
2025-02-20 04:00:00,34216.634661895805,61418.88755117875
2025-02-20 05:00:00,48928.33967468144,46386.00258323732
2025-02-20 06:00:00,39525.259974220404,57100.81094495295
2025-02-20 07:00:00,48433.42388068699,48858.6927868834
2025-02-20 08:00:00,43134.52476455903,44368.6524528295
2025-02-20 09:00:00,34716.95009661587,51794.2131060013
2025-02-20 10:00:00,39894.88335250802,44057.50124063868
2025-02-20 11:00:00,52488.98754755302,47193.42751699251
2025-02-20 12:00:00,50776.38909516052,35139.66803380712
2025-02-20 13:00:00,39195.89030453516,45914.755213219105
2025-02-20 14:00:00,43404.998768120524,38011.41940479889
2025-02-20 15:00:00,49981.562103144446,48445.922771582394
2025-02-20 16:00:00,50329.44211245694,52775.72223125837
2025-02-20 17:00:00,53411.12380228268,48950.918700314025
2025-02-20 18:00:00,49849.894462596734,56388.66070407413
2025-02-20 19:00:00,52728.497296058806,65312.9462223859
2025-02-20 20:00:00,47475.00519626701,47560.0807438657
2025-02-20 21:00:00,51997.934565713775,49148.32280943614
2025-02-20 22:00:00,60838.28249067796,42929.63547795751
2025-02-20 23:00:00,60573.54835442296,32425.030891414077
2025-02-21 00:00:00,48293.74223141621,49650.02632269794
2025-02-21 01:00:00,38637.48846268073,54298.816806896415
2025-02-21 02:00:00,58754.88243277376,48649.30068974497
2025-02-21 03:00:00,29202.59633268449,41543.2380697629
2025-02-21 04:00:00,52161.22935067129,40270.9399339031
2025-02-21 05:00:00,51880.36876490414,37755.0453834566
2025-02-21 06:00:00,48382.485983401624,47589.47379090859
2025-02-21 07:00:00,51170.433886061735,39984.4455844877
2025-02-21 08:00:00,37436.940405086054,58341.88024675491
2025-02-21 09:00:00,39593.20414345252,54926.67557550274
2025-02-21 10:00:00,37758.83618336739,57410.16026850625
2025-02-21 11:00:00,38741.965616085094,59346.00197979481
2025-02-21 12:00:00,42374.027675150224,45283.16694842959
2025-02-21 13:00:00,46582.914768615934,55585.35131293675
2025-02-21 14:00:00,55980.20623787554,46312.08345380028
2025-02-21 15:00:00,63649.610774190136,46413.8924321698
2025-02-21 16:00:00,41374.601459763086,46785.04589576129
2025-02-21 17:00:00,47398.358964528634,41518.71794923396
2025-02-21 18:00:00,48788.953106978726,47311.075047771694
2025-02-21 19:00:00,40884.64651984734,47436.72412354916
2025-02-21 20:00:00,44299.853701509506,54204.22700994814
2025-02-21 21:00:00,61538.730982550136,46628.56355537111
2025-02-21 22:00:00,57577.21711123581,43888.70241945498
2025-02-21 23:00:00,58563.58430441452,54368.58838711573
2025-02-22 00:00:00,52425.51189902848,40813.21456865758
2025-02-22 01:00:00,54786.55687521427,47372.07293315851
2025-02-22 02:00:00,50907.90441101055,54115.72472572148
2025-02-22 03:00:00,60787.137988094124,55510.10770111995
2025-02-22 04:00:00,24655.25383165955,59684.14156527665
2025-02-22 05:00:00,39243.600089307714,51899.351990902665
2025-02-22 06:00:00,36172.53448168557,49478.288759529605
2025-02-22 07:00:00,42541.07405761871,62030.77259667039
2025-02-22 08:00:00,48422.671620275745,41431.06312878004
2025-02-22 09:00:00,46847.09987007433,55172.33819573067
2025-02-22 10:00:00,41172.38487008092,49592.851736929515
2025-02-22 11:00:00,49355.24498824546,30200.11049030128
2025-02-22 12:00:00,50767.35604556051,62083.33343385381
2025-02-22 13:00:00,52229.75017454826,41622.65255147933
2025-02-22 14:00:00,54095.29514202655,72714.30141664372
2025-02-22 15:00:00,43008.24164918738,49805.42923250735
2025-02-22 16:00:00,56011.880365001816,40394.72234472302
2025-02-22 17:00:00,47421.38040001243,55316.52119456763
2025-02-22 18:00:00,54023.776305167135,45212.39125792138
2025-02-22 19:00:00,42947.47301837671,49053.708794453996
2025-02-22 20:00:00,61730.98402547449,53227.49310437335
2025-02-22 21:00:00,52034.84081771427,49414.467151527
2025-02-22 22:00:00,48900.74929011357,48615.00254617665
2025-02-22 23:00:00,38297.86625243085,44258.87475999507
2025-02-23 00:00:00,56693.66790859392,30186.822783210722
2025-02-23 01:00:00,39320.987082006184,51793.98097423687
2025-02-23 02:00:00,65737.52172945449,53310.68519731785
2025-02-23 03:00:00,53861.95093428013,65981.89531182779
2025-02-23 04:00:00,37563.972921011096,55587.905149557984
2025-02-23 05:00:00,49705.01211960578,39839.603632751176
2025-02-23 06:00:00,63736.71559522252,31099.94467992887
2025-02-23 07:00:00,47891.613206141315,28673.935138530913
2025-02-23 08:00:00,45134.051560512424,48911.531983778834
2025-02-23 09:00:00,50486.853420967236,53808.80943355044
2025-02-23 10:00:00,41962.80921240191,52132.91746004777
2025-02-23 11:00:00,58673.394314312754,51314.842326272956
2025-02-23 12:00:00,41149.8785727693,60288.49467306361
2025-02-23 13:00:00,51455.48201334112,51823.21376036274
2025-02-23 14:00:00,58005.54473155385,40523.1046892394
2025-02-23 15:00:00,48449.801327430076,43723.566953483845
2025-02-23 16:00:00,58327.8721487245,52414.99710876732
2025-02-23 17:00:00,46491.04602448352,50296.21619074597
2025-02-23 18:00:00,38989.088612590866,48152.524445701616
2025-02-23 19:00:00,53938.12844013471,44541.56697686941
2025-02-23 20:00:00,50694.622763566564,40848.84674909951
2025-02-23 21:00:00,40332.7307848367,62816.454429101446
2025-02-23 22:00:00,47307.26342034381,40665.081045566534
2025-02-23 23:00:00,40202.58059253949,43520.05963261311
2025-02-24 00:00:00,47950.40649544469,48960.04493972817
2025-02-24 01:00:00,66258.76722643882,51626.49040567259
2025-02-24 02:00:00,55671.62078684795,50549.19964312058
2025-02-24 03:00:00,53015.86117956923,34885.964420783435
2025-02-24 04:00:00,49349.92719956423,51698.81950429757
2025-02-24 05:00:00,56392.96206330305,58040.50120835296
2025-02-24 06:00:00,48620.30838198303,50833.60955368691
2025-02-24 07:00:00,33659.296008383964,66102.95825228911
2025-02-24 08:00:00,37287.013719783994,60645.264820288234
2025-02-24 09:00:00,43609.98633035568,45709.17231380891
2025-02-24 10:00:00,44630.366087339295,44095.17399610596
2025-02-24 11:00:00,48205.189582049294,39942.076666028435
2025-02-24 12:00:00,57495.14867501291,48953.93563110429
2025-02-24 13:00:00,51116.73691637654,51529.279534612
2025-02-24 14:00:00,49424.422318075805,58620.46584207604
2025-02-24 15:00:00,39178.93802483373,48457.01128122342
2025-02-24 16:00:00,46768.30772824325,42097.781462939936
2025-02-24 17:00:00,43037.37799603274,58143.169324217015
2025-02-24 18:00:00,39818.99038604668,38657.523768505285
2025-02-24 19:00:00,23454.244320042653,52440.68694034022
2025-02-24 20:00:00,38531.79129259,50419.56856246346
2025-02-24 21:00:00,61959.900582361974,49557.060167082316
2025-02-24 22:00:00,57323.51822186451,46260.47785038915
2025-02-24 23:00:00,41172.14248867554,58833.8527262083
2025-02-25 00:00:00,44133.77871422826,51496.869397358496
2025-02-25 01:00:00,68114.47488162384,52278.143178222745
2025-02-25 02:00:00,67040.44891025715,54529.238579842204
2025-02-25 03:00:00,49724.2215692026,36650.92583523873
2025-02-25 04:00:00,53984.88099053994,39655.19573791136
2025-02-25 05:00:00,50387.21837904545,42015.74382695325
2025-02-25 06:00:00,45487.66389610573,49226.189504912974
2025-02-25 07:00:00,50211.52458843768,41462.56126371415
2025-02-25 08:00:00,53042.620652099096,41905.98674563543
2025-02-25 09:00:00,56421.3111985242,46778.10855565478
2025-02-25 10:00:00,50627.47005903872,56838.485897272694
2025-02-25 11:00:00,50510.19238742032,56662.59793351041
2025-02-25 12:00:00,37880.46386382148,54003.2851505511
2025-02-25 13:00:00,41396.98773764457,53508.64881926535
2025-02-25 14:00:00,33508.84045687677,48534.950857901065
2025-02-25 15:00:00,51787.27516161313,50873.27766007167
2025-02-25 16:00:00,43431.82850538081,48753.62555742068
2025-02-25 17:00:00,46406.222149369096,49596.94846510748
2025-02-25 18:00:00,48688.502739855765,50596.54571902888
2025-02-25 19:00:00,50412.510813768895,46057.96847320386
2025-02-25 20:00:00,32767.1633936407,31843.258261968807
2025-02-25 21:00:00,51087.83938343332,54634.705813347544
2025-02-25 22:00:00,44842.7912770671,49469.22022871544
2025-02-25 23:00:00,55045.17273114532,34968.84362325251
2025-02-26 00:00:00,45440.227662279416,54697.973191706216
2025-02-26 01:00:00,43110.7834696846,51652.36401684954
2025-02-26 02:00:00,57121.89648337278,35646.11538678715
2025-02-26 03:00:00,40280.20149574746,63467.99389552858
2025-02-26 04:00:00,43894.51947414634,48048.890061317696
2025-02-26 05:00:00,40591.93508604345,68104.04315459717
2025-02-26 06:00:00,44257.05097207847,58322.823621345764
2025-02-26 07:00:00,61458.37032080504,62200.82248073361
2025-02-26 08:00:00,38308.372001191165,48960.38087872197
2025-02-26 09:00:00,45967.00038319031,50302.722619545144
2025-02-26 10:00:00,54298.24037839405,54136.83755267705
2025-02-26 11:00:00,46211.477377438954,51244.38477403735
2025-02-26 12:00:00,51132.12605477037,54262.36449740559
2025-02-26 13:00:00,43729.63238848926,47898.801199914036
2025-02-26 14:00:00,47145.55851895314,33916.379524552736
2025-02-26 15:00:00,45945.46074082687,44790.96749949635
2025-02-26 16:00:00,46511.042696139484,52446.92420326221
2025-02-26 17:00:00,57389.49664016105,51758.43434821651
2025-02-26 18:00:00,43149.40848099807,65502.550841832635
2025-02-26 19:00:00,50479.92321313002,45523.222018398264
2025-02-26 20:00:00,55679.70216969953,51872.93806846771
2025-02-26 21:00:00,52415.56082517428,54455.89660128438
2025-02-26 22:00:00,45837.289746807786,52628.652983286665
2025-02-26 23:00:00,58799.20953853336,41808.738264566724
2025-02-27 00:00:00,49291.815383681685,52262.78656904737
2025-02-27 01:00:00,54963.33424100361,40153.027892890794
2025-02-27 02:00:00,43774.41884514692,44804.98891926325
2025-02-27 03:00:00,52687.61645813086,47113.26520611164
2025-02-27 04:00:00,53381.15267138327,46992.16372240711
2025-02-27 05:00:00,41870.00088222639,35456.05158287923
2025-02-27 06:00:00,58860.85829027596,48182.57380926134
2025-02-27 07:00:00,57032.86445690055,49619.28961056008
2025-02-27 08:00:00,43687.365646310136,50484.47774208764
2025-02-27 09:00:00,36681.949989460474,46344.17305360884
2025-02-27 10:00:00,46581.888262716515,65286.615939810756
2025-02-27 11:00:00,47206.60993425151,50060.74992359614
2025-02-27 12:00:00,43186.26038209048,44867.58825575673
2025-02-27 13:00:00,44242.36158580544,51170.86963717813
2025-02-27 14:00:00,54643.28196668635,43093.210145569814
2025-02-27 15:00:00,60804.4966458573,56696.925244159975
2025-02-27 16:00:00,54254.922615530544,52853.98407891227
2025-02-27 17:00:00,58013.41633775899,62235.41287555438
2025-02-27 18:00:00,48040.2168650536,56990.38770780609
2025-02-27 19:00:00,35704.38693905549,61259.580314054154
2025-02-27 20:00:00,43588.91457284014,30093.686838602836
2025-02-27 21:00:00,42212.674677991,39811.77498282567
2025-02-27 22:00:00,55877.8296188496,54489.19393967646
2025-02-27 23:00:00,31193.70838139744,43580.05039510752
2025-02-28 00:00:00,49221.18001437803,61542.544635714745
2025-02-28 01:00:00,46772.58506084402,46466.088285191305
2025-02-28 02:00:00,50891.78562729435,58075.583239810585
2025-02-28 03:00:00,40365.148933272474,52635.12053146305
2025-02-28 04:00:00,57320.092997927466,47763.863821998675
2025-02-28 05:00:00,49419.09812029292,42577.515183831914
2025-02-28 06:00:00,38996.84891018228,51271.111285055806
2025-02-28 07:00:00,40152.99379973092,47048.83021457017
2025-02-28 08:00:00,44561.88487778863,41714.794186449726
2025-02-28 09:00:00,52275.06503742053,36454.657251754856
2025-02-28 10:00:00,41920.03284241427,49311.88676447727
2025-02-28 11:00:00,52843.46298990841,56928.78072996499
2025-02-28 12:00:00,47647.12383746829,50983.72385380755
2025-02-28 13:00:00,59893.79593830886,54644.1795173527
2025-02-28 14:00:00,43306.13725859982,47456.789479380976
2025-02-28 15:00:00,47553.65697171067,41768.373129678126
2025-02-28 16:00:00,55020.520210663635,54929.85062609018
2025-02-28 17:00:00,41265.835838940075,46513.54642066648
2025-02-28 18:00:00,40626.50097996704,48933.824717534684
2025-02-28 19:00:00,38724.98776663598,54769.70061814734
2025-02-28 20:00:00,52695.91893867855,54917.41627154266
2025-02-28 21:00:00,36437.31699996814,49377.42202170236
2025-02-28 22:00:00,50290.61228630316,55975.70295673345
2025-02-28 23:00:00,42414.199359946724,53079.00305152749
2025-03-01 00:00:00,42456.64410572017,53253.65316850611
2025-03-01 01:00:00,32881.05917743936,59995.27687898927
2025-03-01 02:00:00,47185.58849137889,53518.7233180854
2025-03-01 03:00:00,42024.308962145704,64076.18224221007
2025-03-01 04:00:00,46265.39215604093,37058.80906175753
2025-03-01 05:00:00,46360.17176574271,40792.35041292129
