datetime,coal_mw,gas_mw,wind_mw,solar_mw,nuclear_mw
2025-01-31 01:00:00,13049.222750289686,31611.87739054865,5818.472450992981,5296.800296867919,5641.963745582053
2025-01-31 02:00:00,11973.99287693653,24726.895057643727,18847.899539192287,1356.3158170806914,5912.723761544995
2025-01-31 03:00:00,10171.872755330418,27217.656891658826,18808.142888771872,2806.7025500777054,5402.781734444562
2025-01-31 04:00:00,11607.255226122232,20181.04897307899,6134.266653449265,3583.114914808669,5780.071030131835
2025-01-31 05:00:00,8393.664904388379,21165.08048883682,7670.012549227404,1074.1016121286036,5377.424275776774
2025-01-31 06:00:00,13091.082133265605,25818.142149936524,8506.97775983133,3525.833054371116,5240.044706827943
2025-01-31 07:00:00,9661.209620707272,21326.286816978965,13461.608379898858,5362.427168180081,5891.277212940397
2025-01-31 08:00:00,11354.401714444928,21036.226628615215,21008.504054378027,1154.275047528711,5483.661916711456
2025-01-31 09:00:00,8661.288121927073,18319.778057527517,15975.043054966378,5254.654584075489,5390.510947568804
2025-01-31 10:00:00,12975.5157783373,19026.80510444851,16259.598828397986,7398.150853112135,5905.6303031912885
2025-01-31 11:00:00,14270.819317881425,27960.01328191491,9245.168504658996,2168.4265333106287,5939.407834408948
2025-01-31 12:00:00,11191.554411100014,18200.63507170251,15234.57460426664,8691.211145991834,5451.428604852407
2025-01-31 13:00:00,8582.57834041272,30540.940847815567,7803.425810922886,4319.918266887269,5019.678312534654
2025-01-31 14:00:00,14615.524036360734,19101.252468559145,16798.688384106485,4506.606209884028,5032.462281078296
2025-01-31 15:00:00,11129.345288497165,20192.04209848851,8227.455638342522,5118.368483941038,5609.033410122486
2025-01-31 16:00:00,8562.37618699494,22764.80790598168,4251.726696730095,4145.336359955287,5852.020509424236
2025-01-31 17:00:00,9318.989794576884,28173.18308942578,13426.445642143242,6219.01935836169,5875.237979468716
2025-01-31 18:00:00,8838.912766654306,27810.018259069002,9363.929313247829,2423.361320522634,5901.147986039788
2025-01-31 19:00:00,9382.6773542101,21451.83827793009,15321.4000716541,8363.252497029185,5807.51508168742
2025-01-31 20:00:00,9090.50380598324,22577.899287865497,17429.17448664257,7946.544741271685,5872.249631261718
2025-01-31 21:00:00,14460.14332917317,29497.2447828901,18648.205012020328,6158.159181451029,5841.643667920159
2025-01-31 22:00:00,9463.520184906136,24954.902363019537,21666.595611961577,7314.855031734982,5840.186261374343
2025-01-31 23:00:00,11093.76664626724,24414.832338027605,14000.395509104688,6668.229196179795,5327.468129094046
2025-02-01 00:00:00,13109.15232715983,26868.6738100569,12684.568106384982,4795.042910740274,5393.700369548008
2025-02-01 01:00:00,12738.811905888058,24395.85895023617,8420.14270494187,2244.713451018588,5317.053869911863
2025-02-01 02:00:00,14695.263322891336,24076.024301153033,17443.4442094715,3593.8140188852976,5154.571764312526
2025-02-01 03:00:00,14762.20693990822,29180.45070225923,12688.686917408113,8075.8308367168975,5332.061743766723
2025-02-01 04:00:00,11994.861454708842,31039.932302685433,9886.898959437218,6326.896401614898,5907.401831122821
2025-02-01 05:00:00,13266.127569796789,25689.70652569292,11777.692575629946,7922.305553733218,5971.080507247068
2025-02-01 06:00:00,10702.316899539877,22050.727358857774,10668.825260687623,8022.826407146203,5150.4815668768115
2025-02-01 07:00:00,11004.750623992453,31295.883062636654,21613.083223285903,5218.127228343885,5662.021702749778
2025-02-01 08:00:00,8730.600023877656,27827.120136141297,8074.315391593615,4492.220286669462,5966.956742912103
2025-02-01 09:00:00,12713.936743336591,27160.532461617782,11461.384324917803,4434.432149668304,5206.671144398999
2025-02-01 10:00:00,9894.260871253833,26493.370502190875,9531.329287664232,4552.173806901533,5840.04354745334
2025-02-01 11:00:00,8559.029187848171,28365.283974232334,7089.436131779759,8569.548758154837,5296.482490404464
2025-02-01 12:00:00,8687.616266145431,28858.55757934042,9390.606667959002,2202.446957839249,5410.33415095119
2025-02-01 13:00:00,13056.638626539552,29076.558497205726,12807.705965640025,2214.336310721193,5916.251004035241
2025-02-01 14:00:00,9602.490169137496,31661.225432556894,15369.04434583412,4097.853281379569,5058.11059001383
2025-02-01 15:00:00,13389.897120255231,23756.82428517381,15103.721573693438,7415.043483661473,5448.530655639382
2025-02-01 16:00:00,14341.440008791733,21396.905733913107,17908.178146899358,7817.856227581706,5505.71459239472
2025-02-01 17:00:00,10385.941496687788,23517.441080241137,5282.939737780163,7603.824555627522,5900.944065660491
2025-02-01 18:00:00,13557.132516622642,28735.178731647993,9658.457210322233,5656.090853359965,5573.781292544793
2025-02-01 19:00:00,11001.245252449107,25569.797626985157,10346.503271281741,7861.713072851368,5945.084814611604
2025-02-01 20:00:00,13405.516968380623,30105.676304140958,16459.80177537858,2542.2590496319126,5317.8787759633515
2025-02-01 21:00:00,10147.061501711541,21305.985817424233,7735.056085171038,5789.193267000846,5493.652107638312
2025-02-01 22:00:00,14520.409150164727,28318.386513206773,7857.455054879265,3628.389045700023,5022.714040925445
2025-02-01 23:00:00,14910.446049523498,21490.94541787161,5713.656391727636,3184.784128473088,5988.783672130592
2025-02-02 00:00:00,10703.070487454686,29187.604267356797,13599.308084595294,1797.145088406517,5233.283792658853
2025-02-02 01:00:00,9392.490431346094,24135.227912301365,17081.765951029807,3918.3872598962466,5928.813572967918
2025-02-02 02:00:00,12797.316056582513,31851.782273571203,16557.70938425968,1279.2058820012455,5400.227384494489
2025-02-02 03:00:00,12085.159979163058,27362.27324403081,17370.34986272043,3818.986452514003,5165.202642680551
2025-02-02 04:00:00,14940.275027841251,28384.22346850192,7052.290876372613,4798.5356285287435,5419.869695953271
2025-02-02 05:00:00,13681.159237172724,18598.136062798625,14557.99646279524,3862.229579661646,5324.0063847028305
2025-02-02 06:00:00,13845.73245518723,27842.945753517495,5679.789675871905,7169.632445348652,5951.8106641417235
2025-02-02 07:00:00,13085.362870226672,23863.52565168506,21400.228013787055,3245.9811190159444,5771.154665488686
2025-02-02 08:00:00,10455.523159666702,22523.834565213965,5891.62020599196,1599.136516438513,5207.434978375205
2025-02-02 09:00:00,14550.897151781428,29132.743745422333,19796.923487021664,2593.1948838307494,5540.110325174095
2025-02-02 10:00:00,11259.691034463156,21200.910768886984,4690.881160484664,7560.51170221269,5669.931409480255
2025-02-02 11:00:00,10796.103253637768,20545.521562143804,13560.436045861883,6087.3305028279865,5579.331330757859
2025-02-02 12:00:00,9359.643908122072,22974.4403105678,19349.653004515938,5618.27630492184,5916.698680275834
2025-02-02 13:00:00,10127.699227163375,26810.895395940286,15423.130181416618,5308.3000016102615,5112.984362704236
2025-02-02 14:00:00,8015.782717874017,21602.43151704765,12888.717129862984,6992.379965173668,5040.437311515532
2025-02-02 15:00:00,12619.332248376413,25820.350409174556,6292.676333233556,2570.323679556409,5611.932639559035
2025-02-02 16:00:00,12238.266089481313,23387.863203368248,15866.252780667286,2677.7977150583715,5745.318060247314
2025-02-02 17:00:00,10821.23227062469,23554.00480095519,14841.919528922474,2041.6801467637847,5809.469238481518
2025-02-02 18:00:00,14769.750682777623,20843.656874895038,12255.84147923921,3714.5530343421715,5211.127903560312
2025-02-02 19:00:00,12851.743442489951,22509.4680490092,8228.858098538803,3191.131868073308,5190.120629760482
2025-02-02 20:00:00,9699.013455437263,21833.841420472574,7962.016811957029,8321.349451070895,5838.575408125374
2025-02-02 21:00:00,10650.912207053643,21408.148673659554,21460.218338983355,1099.4324721327012,5337.533519999
2025-02-02 22:00:00,11610.59830002196,19130.914068523605,21371.05685792581,4793.161279077918,5659.668270842868
2025-02-02 23:00:00,11817.471485841193,24062.978108625062,20865.38047254167,6845.2407854742105,5150.811200683149
2025-02-03 00:00:00,9929.4475202804,21425.585014787615,13287.888957230052,8252.859976707397,5800.995169760794
2025-02-03 01:00:00,9746.0819536962,31454.264053932857,21788.963919302907,8728.343629411125,5960.883135332799
2025-02-03 02:00:00,10095.964089403713,26423.855924576026,9353.747108627984,1554.3821037689538,5971.6496716084785
2025-02-03 03:00:00,14743.470712738535,24468.23768775016,11683.941125635516,2560.665004747709,5519.012367642718
2025-02-03 04:00:00,10516.675581020778,22731.84658102865,7137.957324127909,8992.201095102986,5239.29598495951
2025-02-03 05:00:00,10618.996873455571,24450.71601543299,12353.937445381602,3507.864305028581,5141.008964745912
2025-02-03 06:00:00,13041.709500408944,22780.514855816604,7330.479955651237,1444.6474573012144,5245.73364049213
2025-02-03 07:00:00,9139.313178190121,29995.978670055498,5192.338302941946,8469.564624404298,5621.632977210952
2025-02-03 08:00:00,12502.142215497948,21581.72393787361,4179.651564797701,4227.233121131374,5435.877398281937
2025-02-03 09:00:00,12662.909574221703,21919.502894536552,10812.351665754642,3328.213630144959,5477.404263166955
2025-02-03 10:00:00,8451.604498938765,27934.686880424768,20156.83808363245,2204.847663297393,5474.286429183343
2025-02-03 11:00:00,9329.616388188586,30612.984756826765,11873.061463526428,4401.577061712481,5793.446257440157
2025-02-03 12:00:00,11265.437012058603,27521.622542930214,15621.065035604037,3942.364397762826,5831.34770785333
2025-02-03 13:00:00,13847.92202874203,19186.20116265998,18722.12342977951,8393.031521736124,5013.9526011996
2025-02-03 14:00:00,13126.402858116819,30585.75720290032,13953.125268829303,2694.7517028204093,5918.2212590315685
2025-02-03 15:00:00,14114.157674521757,28770.537359441747,14137.537130965706,1691.736715108319,5388.426534810481
2025-02-03 16:00:00,13957.044703516018,21356.071265617218,13434.290867865697,3211.6235904601444,5240.816426425162
2025-02-03 17:00:00,11580.514102991696,18876.50489677659,6251.554507837449,5368.463498276331,5996.016584931833
2025-02-03 18:00:00,12355.986424674516,28044.71044548439,15441.745072942302,3622.8673076901546,5122.527710177524
2025-02-03 19:00:00,14445.593661831816,21284.108472724452,17017.162208226997,3498.028871458487,5321.049844150803
2025-02-03 20:00:00,13187.509138771195,25333.35810502491,4005.004463950994,4183.672213549682,5907.100657609842
2025-02-03 21:00:00,10505.136712194766,19253.858230722242,5500.269021333215,7979.842148996216,5475.631849357622
2025-02-03 22:00:00,10452.527478268234,25954.27099948585,13750.28780065977,6301.80417166968,5925.807838626923
2025-02-03 23:00:00,10566.354869384897,18300.632071649514,19101.010467027154,5217.417527193331,5241.514056991689
2025-02-04 00:00:00,11466.42229233876,25475.902788355597,13596.201781086998,4223.495977356066,5407.418138265857
2025-02-04 01:00:00,10537.41604644539,29671.73513613197,11821.724938393054,1562.974851672501,5051.652734202937
2025-02-04 02:00:00,9312.563150544946,26130.402433534484,20862.17281515885,8076.241590931749,5454.268412384338
2025-02-04 03:00:00,12164.43355151034,30385.081764699702,5373.469994886085,2027.0500799217225,5000.49594562613
2025-02-04 04:00:00,14084.471923779525,25684.343907632818,6487.629907423763,2491.8450829632784,5316.881129615733
2025-02-04 05:00:00,11447.839238877346,27624.028561628955,16332.498881764459,4601.145571503135,5715.113445256896
2025-02-04 06:00:00,9534.041446358826,23127.772342473538,5958.836899757614,2121.584110574494,5724.147741957131
2025-02-04 07:00:00,13691.352534544492,22155.205818951676,6432.4450387499255,6120.717820865352,5427.78713171414
2025-02-04 08:00:00,13290.209504638431,22701.513137756952,19694.715104277355,4954.638113080434,5012.959105743555
2025-02-04 09:00:00,12901.520562474772,19439.167239784874,7783.500766695632,4982.382316058844,5130.9989049602045
2025-02-04 10:00:00,12723.07087992289,21561.47986595399,15203.791409475445,8736.506096132554,5242.0692132080785
2025-02-04 11:00:00,13475.919482562887,23418.506809704853,11141.66426986575,6390.0281225545195,5016.456312062308
2025-02-04 12:00:00,13811.840616403038,22781.686874498293,6461.0538129689785,6856.345098333238,5217.020027121839
2025-02-04 13:00:00,14287.420909233177,24938.248507286167,10949.592279018787,5875.263459926984,5523.601737759482
2025-02-04 14:00:00,12269.51838006733,24835.7404583342,11492.376663536328,3076.220632348578,5125.721884421411
2025-02-04 15:00:00,10755.149622504538,28295.626448803367,15315.425255079228,1503.9570436137026,5866.284642233489
2025-02-04 16:00:00,8629.27380050357,23540.39633109062,6762.820249948285,5487.605390752087,5059.980670139859
2025-02-04 17:00:00,13056.914870401099,27481.13371404008,4672.3469757287685,4572.176799429468,5775.8660918645855
2025-02-04 18:00:00,8988.45310250573,30468.772294982045,14907.82116376897,1984.963745954719,5446.291772680628
2025-02-04 19:00:00,14079.638796948388,24380.80969039957,5177.3396824803185,7876.1124573323095,5612.847346585803
2025-02-04 20:00:00,10841.122453776914,25747.997546734692,6769.609806032829,4974.12344313589,5483.463308548977
2025-02-04 21:00:00,14132.956054209812,27480.487488465216,21666.46135424103,4630.474152581847,5428.194920958493
2025-02-04 22:00:00,11629.322409253778,24917.497982815534,4409.78590692467,4338.912880098597,5680.336124765415
2025-02-04 23:00:00,11174.381772747247,20284.778699445324,15560.985475809124,6902.054240009867,5227.126854446787
2025-02-05 00:00:00,10544.990017438855,22110.059107304263,6498.850192050842,1414.1576460627361,5486.769321827958
2025-02-05 01:00:00,8429.429416474133,18394.61280494498,18781.18469388807,2722.492117721181,5807.366778383873
2025-02-05 02:00:00,8080.695682943746,27570.286014493893,14471.783497900202,8218.578736278729,5155.142428857856
2025-02-05 03:00:00,11560.824938260597,21914.06297780963,12504.510357532374,1321.42930057599,5092.730668393219
2025-02-05 04:00:00,14307.753670620943,29530.568952194444,12287.326999588822,5885.995533112705,5603.613630034815
2025-02-05 05:00:00,12102.770783729899,27182.771116568358,16076.996438028593,2930.5897408100027,5963.5795149553605
2025-02-05 06:00:00,14036.645144586451,28305.826116781893,19096.28668422076,5323.902234231691,5429.211357485087
2025-02-05 07:00:00,14998.279556708447,30354.491129226448,4124.741709040333,5248.895908983102,5814.626530639659
2025-02-05 08:00:00,9250.317188896448,23959.81156157122,4364.521258659005,6250.069732079835,5470.234922509743
2025-02-05 09:00:00,12617.035792592678,20640.558600215365,8904.136275016881,2374.0219028681213,5234.653510033849
2025-02-05 10:00:00,10918.354425888288,31097.174138247123,17288.721076687052,6126.426903205231,5485.067248644455
2025-02-05 11:00:00,9461.635978052587,31941.58795380123,7488.065558345188,7253.158492334248,5441.888514491772
2025-02-05 12:00:00,9686.325974696085,21051.543428168658,11321.166567069231,2405.8001187551217,5252.37348799432
2025-02-05 13:00:00,9712.57532761134,28373.87106725014,13136.690685045074,7315.4407874860835,5353.131546300139
2025-02-05 14:00:00,13107.56170285907,19011.804173278728,10712.831572706082,1974.177761591954,5392.094054426093
2025-02-05 15:00:00,10485.013924068391,18384.584480123212,12363.44909818094,3102.2228705845664,5859.290616094166
2025-02-05 16:00:00,9790.140065912965,27451.80324351498,18377.477113120043,3894.523210475085,5307.482233158617
2025-02-05 17:00:00,14201.724553718008,21572.230426562637,8125.578363421263,3490.6354700893294,5925.151728758049
2025-02-05 18:00:00,8240.412339001421,30149.90650446844,9881.335842950884,6870.411206503396,5013.493455568657
2025-02-05 19:00:00,13149.323883048859,25182.975929146276,13478.403354091595,3151.2706198589467,5128.395071127705
2025-02-05 20:00:00,14723.897132816997,28948.636243327615,19571.689519690917,7005.86707022115,5027.079231867113
2025-02-05 21:00:00,12379.502942663057,19448.54940374291,7694.194293103641,1456.8969672728888,5767.67567878288
2025-02-05 22:00:00,11837.140692637975,30242.466996858017,13445.587613959402,3548.62283689683,5124.5521994782575
2025-02-05 23:00:00,8430.126093893152,20659.125060684328,19763.94568287241,8302.128430958288,5574.078268825243
2025-02-06 00:00:00,11520.711676612384,25955.13072824024,6025.057338163048,4084.300606262846,5777.884107138787
2025-02-06 01:00:00,10529.829044205719,26535.665749252214,16985.813466787145,4762.329450194597,5489.36006389563
2025-02-06 02:00:00,13446.704169580826,18923.28007549522,8027.122645939453,7022.814326843653,5097.933701823953
2025-02-06 03:00:00,13682.43369644232,31685.880029766362,7124.933783928262,1430.456242605465,5837.444281572642
2025-02-06 04:00:00,9173.217135455852,22231.37425842216,8254.290709948298,6604.7489347818455,5206.222394301221
2025-02-06 05:00:00,11655.70845973892,27997.59983003216,13051.582690257666,1515.383396812908,5094.429092363071
2025-02-06 06:00:00,14019.564262111067,26843.06304250871,14861.113758630485,5420.485483100609,5767.533858468265
2025-02-06 07:00:00,12371.686436134896,18463.168532656484,7496.509739829244,5892.052499009645,5027.903344311897
2025-02-06 08:00:00,11366.797484600791,30073.034259336477,6015.334391689933,2157.1286623114015,5617.785821978345
2025-02-06 09:00:00,14286.430998697851,22262.052862717992,12147.970750023116,7807.504539162027,5420.3823149499285
2025-02-06 10:00:00,14765.41529970404,21486.787571729703,5033.146434190282,5551.461759458279,5434.400038584257
2025-02-06 11:00:00,9646.918728942803,18819.71331085394,13700.84627790974,2238.1422364515774,5804.433691240101
2025-02-06 12:00:00,9279.572956728281,21504.640664119263,16291.671121396312,7887.016444340891,5046.696131164838
2025-02-06 13:00:00,14053.808384724518,26680.83291666951,21024.2312281772,7598.289793111822,5741.647906914689
2025-02-06 14:00:00,9700.646475539448,20812.16103726272,6572.934451573819,6365.675582937063,5705.485883288996
2025-02-06 15:00:00,13934.87012343391,24531.017521934227,11799.599396197074,4243.857900937511,5889.324052241308
2025-02-06 16:00:00,10108.309298749453,29195.817949032895,8620.697909563954,4953.4815850716,5577.158484019599
2025-02-06 17:00:00,8134.306521511913,31372.617753506096,7922.255665826264,6627.472209591664,5160.097134090382
2025-02-06 18:00:00,10953.57411101783,27806.88736895351,13351.44486204013,3402.9519792461765,5046.488539133395
2025-02-06 19:00:00,8282.569848342364,20740.263691808304,6581.911433465287,5763.348586266308,5442.014745912384
2025-02-06 20:00:00,9455.938227060882,23363.9552014882,4277.473134023168,5976.334647391554,5720.207707129382
2025-02-06 21:00:00,11355.532344888055,25756.69814040407,6918.440041760228,2776.7795985910616,5042.305340238638
2025-02-06 22:00:00,8269.467183831142,30199.710109494034,10039.28454878716,2029.155342607158,5248.2463729866095
2025-02-06 23:00:00,8232.503202220247,25668.125704227707,4197.517121405241,2318.3645888677243,5770.786374689876
2025-02-07 00:00:00,9086.032368751252,24878.1237606091,19428.407022643336,1169.2332073458047,5230.426010733909
2025-02-07 01:00:00,11239.274677053023,21635.923638605807,14504.294975223664,7008.839201420345,5381.12280905607
2025-02-07 02:00:00,14818.11863009515,24994.428533620594,4488.834827852131,7475.659428231052,5746.913640539824
2025-02-07 03:00:00,8653.90033119833,22462.019392688584,8115.059489812154,7396.854340046153,5430.426293394218
2025-02-07 04:00:00,12353.722051748471,25902.446091385173,15957.908100040766,8439.881166377112,5771.347995285123
2025-02-07 05:00:00,11479.512593000682,29322.000910175222,4538.91609400287,1678.166636506158,5270.225569436779
2025-02-07 06:00:00,8421.08687888437,31240.134247494974,10785.385061175242,8445.482324861554,5958.0665417522405
2025-02-07 07:00:00,8238.993171116466,29334.368367132105,5739.965045370873,5014.833157147826,5093.808938778991
2025-02-07 08:00:00,9552.852706118545,29596.200604907957,11048.782874309534,4146.954601138385,5751.45755013914
2025-02-07 09:00:00,12793.255438411914,23011.891420947908,21424.387185764946,2134.8675604454525,5074.186958908772
2025-02-07 10:00:00,14736.71816565085,27737.045342703255,12190.142896608035,4866.008190539003,5845.1200504722865
2025-02-07 11:00:00,11892.5441607719,23433.28344732905,15046.56403192492,6453.629893831562,5136.500883776321
2025-02-07 12:00:00,8320.405977364355,18339.24538111837,11351.965274874117,1711.3993858120143,5586.467137327706
2025-02-07 13:00:00,9805.828470399087,30383.603233040085,9670.38188430878,8822.385574396998,5333.566772376747
2025-02-07 14:00:00,14596.255961589315,18732.07643762057,14991.157832878518,8334.181611867694,5604.72767483612
2025-02-07 15:00:00,8087.6437651852275,19617.374059450656,15173.169788343603,8097.943641044629,5047.820877857863
2025-02-07 16:00:00,12215.761530547286,18257.47205293753,15075.995838107303,4276.523079318415,5881.348693060763
2025-02-07 17:00:00,9252.425389823553,18941.598088356328,4482.718621073782,7847.8086471185925,5714.208630851642
2025-02-07 18:00:00,8463.477713844672,18826.19042973936,16537.54644344507,2003.4915734396925,5345.672931867068
2025-02-07 19:00:00,9781.053655466863,27482.294101331703,16165.043177875628,8286.049499712342,5470.53511530195
2025-02-07 20:00:00,14558.918544973803,29948.982570706845,5262.4065913061595,7837.342941816056,5626.210048404731
2025-02-07 21:00:00,13332.313911891295,29153.633676580794,7422.998284515494,5697.320610125489,5617.805020857827
2025-02-07 22:00:00,9198.540239694805,26767.992385233883,13366.327556426304,6298.738837021503,5639.735888041802
2025-02-07 23:00:00,8459.920795892307,29003.939346749874,10494.012191586691,3805.7352254215393,5154.928311292051
2025-02-08 00:00:00,11452.022650387917,24391.90693048095,14368.297563451333,8590.711949461875,5793.180378768441
2025-02-08 01:00:00,8368.627440741144,30689.682671877017,17687.435895636838,1534.0988316570297,5459.726364799413
2025-02-08 02:00:00,10828.417657318201,24438.72229829425,13865.109706408233,8127.9963850723,5800.233751404969
2025-02-08 03:00:00,13601.758908126994,18394.964899421004,12261.614652323096,3091.547491088723,5928.501561251832
2025-02-08 04:00:00,11504.64446372062,27834.648706936085,8745.653620648909,7440.719960198952,5103.271735368818
2025-02-08 05:00:00,14277.884963493641,29630.28816296394,15078.847132538529,1395.4217548604638,5356.039508388449
2025-02-08 06:00:00,13538.80139531222,21144.113924479123,18889.959462444458,2954.2378770590867,5530.968852332197
2025-02-08 07:00:00,11886.880156516989,22449.827068059236,8723.18999265389,2582.4029716767127,5134.912953871102
2025-02-08 08:00:00,13532.82898127932,27729.471608285956,18186.53127617302,8826.106523243734,5259.149512960211
2025-02-08 09:00:00,8664.066280974957,26033.441323564468,11516.936198777425,2678.242141449406,5049.188942062322
2025-02-08 10:00:00,9409.531895939044,30459.57415954567,6013.488459737506,3968.8079943829393,5681.3403639509725
2025-02-08 11:00:00,12902.943320362541,24687.436561188428,20391.401130442435,3384.4001395477744,5496.392232359313
2025-02-08 12:00:00,8040.039803963476,27414.338767154368,16269.416641012653,8887.335634767855,5031.2660745311405
2025-02-08 13:00:00,8032.754789483872,21802.922379106018,19138.14018073082,5926.984649471223,5303.6482153504085
2025-02-08 14:00:00,10662.390058004976,31012.064966577513,15788.333634604598,3877.820951233522,5408.131273670313
2025-02-08 15:00:00,14069.535984536324,23177.16658763591,6223.620012698371,8263.200772419528,5342.571035082094
2025-02-08 16:00:00,14865.949161916476,25553.430407677868,13749.179309044646,6657.819036842493,5018.257842869959
2025-02-08 17:00:00,12548.847289291261,26630.753062427873,15405.324233385745,6627.813600077679,5287.716447815709
2025-02-08 18:00:00,14651.929364221807,21559.825258848137,8701.896070542309,4891.096878745329,5081.150623198861
2025-02-08 19:00:00,13933.714099272023,22434.418142467886,15356.197209239994,4982.488272824137,5005.79003030681
2025-02-08 20:00:00,9410.374522109943,25033.96176065366,14202.214625680372,6845.926847733464,5353.224333041215
2025-02-08 21:00:00,10827.690969372547,21792.08328630395,4388.561578578538,1080.9168168433835,5386.472515621648
2025-02-08 22:00:00,12366.401216159282,19822.140802149734,19885.988568427027,4498.222572941123,5914.475060839963
2025-02-08 23:00:00,9059.187258411937,29712.245198004868,13609.318759983667,8849.91622674428,5128.296416470337
2025-02-09 00:00:00,10191.728421614764,22546.163052168944,14518.65054657641,6229.890486326064,5700.408520881647
2025-02-09 01:00:00,13294.717990296238,23823.796840830226,6723.945719020279,4030.6927409403465,5263.560804751806
2025-02-09 02:00:00,10412.6000619759,25660.329384504188,18471.740733875085,2360.877838565817,5497.570375780449
2025-02-09 03:00:00,14481.53295845887,29793.88249724676,13566.503237871224,3869.490662576063,5430.754639644667
2025-02-09 04:00:00,10847.437867436547,19964.481080479138,5593.731616925047,4839.28583619693,5484.022036565661
2025-02-09 05:00:00,9538.319575875947,26763.354955793206,16616.535732434302,6045.620797931686,5762.60774255742
2025-02-09 06:00:00,9470.83096651902,22915.08786464241,12800.810057897119,8865.068669210978,5018.455077523558
2025-02-09 07:00:00,12810.503523492054,30173.626729816024,10023.88475522339,4969.234129443413,5329.171956127443
2025-02-09 08:00:00,10577.062791741213,27256.67242238286,20588.47035045999,3908.855605288949,5340.287636123435
2025-02-09 09:00:00,9660.763609564761,20032.678342793788,18783.004597542233,3030.336402207532,5094.743459821155
2025-02-09 10:00:00,12857.06487723717,22157.121202674447,4770.298240728874,7128.552534954238,5010.685223614506
2025-02-09 11:00:00,10949.782678074931,18506.24462476283,16575.306585112907,4710.515264369144,5719.014192791371
2025-02-09 12:00:00,13921.948446587565,28787.86116546295,7098.424503872715,6801.125692371951,5882.731751148864
2025-02-09 13:00:00,11842.847266634464,23779.046881133905,4300.213238296731,3269.2704791533947,5310.95611175169
2025-02-09 14:00:00,14805.235563645983,18681.430249272846,7935.51331815697,3970.325025256144,5653.026927938362
2025-02-09 15:00:00,10621.180414135166,18188.39004964747,4859.585432405187,8645.75606182473,5995.142759147451
2025-02-09 16:00:00,9974.730720453696,31377.655487722634,15488.227494768093,2867.5098343326617,5164.23965555044
2025-02-09 17:00:00,12511.871496567685,29932.70851797933,17634.190176071064,3548.7341291626003,5276.662921378502
2025-02-09 18:00:00,12958.55185584701,22682.195868744224,7206.629351595158,5070.420091723974,5818.057807274238
2025-02-09 19:00:00,8118.779312518122,25232.20846215145,7768.325049172741,5206.454779882726,5003.274772216351
2025-02-09 20:00:00,12685.682022709212,26062.68347620562,6413.120628472012,1532.3108592336228,5592.679504626549
2025-02-09 21:00:00,9267.147746334145,25214.063354103644,14122.61115256013,8771.956110141857,5478.025225655162
2025-02-09 22:00:00,14712.040919784664,22312.00143871577,12808.060363104561,3421.1955374839526,5720.721040462433
2025-02-09 23:00:00,12032.047365405024,23468.004489096962,4110.723831890091,1429.6855019077536,5528.96720511002
2025-02-10 00:00:00,8886.479316358891,20536.36205974237,10653.381909150681,3039.239297051825,5516.166665948257
2025-02-10 01:00:00,8369.028443606969,18465.006367823422,5584.829183309659,4196.771868969057,5710.3333347295675
2025-02-10 02:00:00,14157.22435467098,20166.123516877386,14421.746579626253,2852.4456270696614,5549.97974176999
2025-02-10 03:00:00,13954.368033933608,18182.821161304862,12528.173482111617,2239.6719867535257,5986.15430231425
2025-02-10 04:00:00,11038.664965442009,24062.952612885223,12260.057511506477,5056.140577273333,5697.982591821657
2025-02-10 05:00:00,8612.499883017814,27252.49997758227,17232.421214193047,7371.310418010775,5806.853179194893
2025-02-10 06:00:00,10729.876925634817,20533.11401574156,12268.631343953546,6638.8490368580005,5422.5382395838415
2025-02-10 07:00:00,13323.706751705075,25474.822313887777,12751.255403041361,4403.476680198746,5958.024350223261
2025-02-10 08:00:00,12630.458545272044,22549.56571881946,15387.381056285456,1990.9703333621442,5448.440784435439
2025-02-10 09:00:00,14056.156678569154,19679.90754294976,9424.401744556431,8639.11559861832,5346.128049702674
2025-02-10 10:00:00,13258.344906436938,19786.238790246556,20873.260231110893,3693.7329434699313,5939.333457979633
2025-02-10 11:00:00,10310.94386576254,26653.61149719346,9066.605232636342,1825.029303605894,5377.066845951358
2025-02-10 12:00:00,10387.932416042766,19647.909725032223,20447.96217952575,3691.7837759443487,5365.606069953101
2025-02-10 13:00:00,12534.287081027931,25745.644110561687,18646.268432912726,6576.53176426648,5556.37026152439
2025-02-10 14:00:00,10171.208826705535,20668.712128975174,20312.434653699493,3008.363695362468,5849.446178518455
2025-02-10 15:00:00,14073.620680848944,30125.84941639028,7299.020030416285,2463.5301397098247,5330.11186707019
2025-02-10 16:00:00,10293.912756682641,18699.71926926847,8162.750261810051,3108.9621598714643,5829.504389356698
2025-02-10 17:00:00,11422.53108622298,23419.213573484594,19260.730801799342,5413.859710942056,5162.97190611386
2025-02-10 18:00:00,8302.59310323653,28661.139192952298,21229.102264865283,7996.656975079477,5172.583448636286
2025-02-10 19:00:00,8826.633072863082,28488.145143757985,17557.761237821916,2056.6890135133062,5450.932996462086
2025-02-10 20:00:00,8923.27148057527,20026.89842246878,15484.093080611088,2150.160115604298,5263.305082899251
2025-02-10 21:00:00,10408.913534097952,20754.150426022694,18569.30268006541,4427.838442936363,5484.371321821336
